Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
International,International Organisations,Council Of Europe Development Bank,Government Related Bonds,1860481683,211723929,International Organisations
International,International Organisations,European Bank for Reconstruction & Development,Government Related Bonds,58904354,6703351,International Organisations
International,International Organisations,European Financial Stability Facility,Government Related Bonds,10863831339,1236310509,Luxembourg
International,International Organisations,European Investment Bank,Government Related Bonds,9831450111,1118824908,International Organisations
International,International Organisations,European Stability Mechanism,Government Related Bonds,5262078306,598827661,International Organisations
International,International Organisations,European Union,Government Related Bonds,3088895091,351518110,International Organisations
International,International Organisations,EUROFIMA,Government Related Bonds,977875216,111282785,International Organisations
International,International Organisations,International Bank for Reconstruction & Development,Government Related Bonds,3928855955,447106159,International Organisations
International,International Organisations,International Development Association,Government Related Bonds,494676638,56294497,International Organisations
International,International Organisations,International Finance Corp,Government Related Bonds,1119815424,127435666,International Organisations
International,International Organisations,Inter-American Development Bank,Government Related Bonds,1633970827,185946858,International Organisations
International,International Organisations,Nordic Investment Bank,Government Related Bonds,889586156,101235437,International Organisations
International,International Organisations,North American Development Bank,Government Related Bonds,667169162,75924250,International Organisations
Europe,Ireland,Avolon Holdings Funding Ltd,Corporate Bonds,949357091,108037405,Cayman Islands
Europe,Ireland,Bank of Ireland Group PLC,Corporate Bonds,443093753,50424334,Ireland
Europe,Ireland,Government of Ireland,Government,9845416394,1120414279,Ireland
Europe,Ireland,Kerry Group Financial Services Unltd Co,Corporate Bonds,416932049,47447117,Ireland
Europe,Ireland,Lambay Capital Securities PLC,Corporate Bonds,211284,24044,Ireland
Europe,Ireland,Park Aerospace Holdings Ltd,Corporate Bonds,136829128,15571237,Cayman Islands
Europe,Ireland,Ryanair DAC,Corporate Bonds,520662004,59251648,Ireland
Middle East,Israel,Government of Israel,Government,1017868969,115834098,Israel
Europe,Italy,Banca Carige SpA,Government Related Bonds,496392929,56489812,Italy
Europe,Italy,Banca Monte dei Paschi di Siena SpA,Securitized Bonds,391152090,44513342,Italy
Europe,Italy,Banco BPM SpA,Securitized Bonds,517876613,58934669,Italy
Europe,Italy,Banco di Desio e della Brianza SpA,Securitized Bonds,180315236,20519982,Italy
Europe,Italy,BPER Banca,Securitized Bonds,463436736,52739378,Italy
Europe,Italy,City of Rome Italy,Government Related Bonds,73208027,8331117,Italy
Europe,Italy,Credit Agricole Italia SpA,Securitized Bonds,104405523,11881411,Italy
Europe,Italy,Davide Campari-Milano SpA,Corporate Bonds,524036719,59635692,Italy
Europe,Italy,Enel Finance International NV,Corporate Bonds,3753366369,427135339,Netherlands
Europe,Italy,Enel SpA,Corporate Bonds,780612119,88834126,Italy
Europe,Italy,Eni SpA,Corporate Bonds,1151409388,131031078,Italy
Europe,Italy,Government of Italy,Government,42426972656,4828214885,Italy
Europe,Italy,Hera SpA,Government Related Bonds,32801891,3732875,Italy
Europe,Italy,Intesa Sanpaolo SpA,Corporate Bonds,1587648638,180675365,Italy
Europe,Italy,Mediobanca Banca di Credito Finanziario SpA,Corporate Bonds/Securitized Bonds,477796484,54373526,Italy
Europe,Italy,Telecom Italia SpA/Milano,Corporate Bonds,303653766,34555980,Italy
Europe,Italy,Terna Rete Elettrica Nazionale SpA,Corporate Bonds,306274854,34854262,Italy
Europe,Italy,UniCredit Leasing Corp IFN SA,Corporate Bonds,246703334,28074987,Romania
Europe,Italy,UniCredit SpA,Corporate Bonds,683052391,77731771,Italy
Europe,Italy,Unione di Banche Italiane SpA,Corporate Bonds,948128636,107897606,Italy
Asia,Japan,Banks' Shareholdings Purchase Corp,Government Related Bonds,1561329881,177680275,Japan
Asia,Japan,Central Nippon Expressway Co Ltd,Government Related Bonds,388082910,44164067,Japan
Asia,Japan,City of Fukuoka Japan,Government Related Bonds,8222473,935722,Japan
Asia,Japan,City of Osaka Japan,Government Related Bonds,80924712,9209281,Japan
Asia,Japan,Deposit Insurance Corp of Japan,Government Related Bonds,2051139773,233420934,Japan
Asia,Japan,Development Bank of Japan Inc,Government Related Bonds,3872985666,440748087,Japan
Asia,Japan,East Nippon Expressway Co Ltd,Government Related Bonds,1335182733,151944594,Japan
Asia,Japan,Fukuoka Prefecture,Government Related Bonds,32321308,3678184,Japan
Asia,Japan,Government of Japan,Government,244195483039,27789592143,Japan
Asia,Japan,Japan Bank for International Cooperation,Government Related Bonds,900042466,102425371,Japan
Asia,Japan,Japan Expressway Holding and Debt Repayment Agency,Government Related Bonds,2153637784,245085269,Japan
Asia,Japan,Japan Finance Corp,Government Related Bonds,799676613,91003677,Japan
Asia,Japan,Japan Finance Organization for Municipalities,Government Related Bonds,4016068114,457030955,Japan
Asia,Japan,Kyoto Prefecture,Government Related Bonds,74341476,8460104,Japan
Asia,Japan,Major Joint Local Government Bond,Government Related Bonds,1672719584,190356490,Japan
Asia,Japan,Mitsubishi UFJ Financial Group Inc,Corporate Bonds,3078332804,350316116,Japan
Asia,Japan,Mizuho Financial Group Inc,Corporate Bonds,2411507212,274430964,Japan
Asia,Japan,MUFG Bank Ltd,Corporate Bonds,187705955,21361050,Japan
Asia,Japan,Nippon Life Insurance Co,Corporate Bonds,193936590,22070100,Japan
Asia,Japan,Nuclear Damage Compensation and Decommissioning Facilitation Corp,Government Related Bonds,404357409,46016115,Japan
Asia,Japan,ORIX Corp,Corporate Bonds,453073432,51560028,Japan
Asia,Japan,Osaka Prefecture,Government Related Bonds,40824634,4645868,Japan
Asia,Japan,Panasonic Corp,Corporate Bonds,956896926,108895443,Japan
Asia,Japan,Shire PLC,Corporate Bonds,718398852,81754219,Ireland
Asia,Japan,Sumitomo Mitsui Banking Corp,Securitized Bonds,3356607813,381983978,Japan
Asia,Japan,Sumitomo Mitsui Financial Group Inc,Corporate Bonds,4004783325,455746740,Japan
Asia,Japan,Suntory Holdings Ltd,Corporate Bonds,353710465,40252463,Japan
Asia,Japan,Tokyo Metropolitan Government,Government Related Bonds,2504588922,285023719,Japan
Asia,Japan,West Nippon Expressway Co Ltd,Government Related Bonds,1269205968,144436399,Japan
Europe,Latvia,Government of Latvia,Government,826919982,94103989,Latvia
Europe,Lithuania,Government of Lithuania,Government,2141000054,243647088,Lithuania
Europe,Luxembourg,Blackstone Property Partners Europe Holdings Sarl,Corporate Bonds,379170370,43149815,Luxembourg
Europe,Luxembourg,Government of Luxembourg,Government,1444454653,164379804,Luxembourg
Europe,Luxembourg,INEOS Finance PLC,Corporate Bonds,306834986,34918005,United Kingdom
Europe,Luxembourg,NORD/LB Luxembourg SA Covered Bond Bank,Securitized Bonds,2564375657,291827485,Luxembourg
Europe,Luxembourg,SELP Finance Sarl,Corporate Bonds,125896803,14327132,Luxembourg
Asia,Malaysia,Government of Malaysia,Government,16984383711,1932833033,Malaysia
Europe,Malta,Government of Malta,Government,162022465,18438254,Malta
Latin America,Mexico,Alpek SAB de CV,Corporate Bonds,227062001,25839792,Mexico
Latin America,Mexico,America Movil SAB de CV,Corporate Bonds,1850649180,210604985,Mexico
Latin America,Mexico,Comision Federal de Electricidad,Government Related Bonds,525174760,59765202,Mexico
Latin America,Mexico,Fermaca Enterprises S de RL de CV,Corporate Bonds,127301219,14486955,Mexico
Latin America,Mexico,Fomento Economico Mexicano SAB de CV,Corporate Bonds,757719268,86228906,Mexico
Latin America,Mexico,Government of Mexico,Government,43359727660,4934362962,Mexico
Latin America,Mexico,Grupo Bimbo SAB de CV,Corporate Bonds,41754516,4751689,Mexico
Latin America,Mexico,Grupo Televisa SAB,Corporate Bonds,346915623,39479206,Mexico
Latin America,Mexico,Industrias Penoles SAB de CV,Corporate Bonds,171245365,19487825,Mexico
Latin America,Mexico,Infraestructura Energetica Nova SAB de CV,Corporate Bonds,86504744,9844292,Mexico
Latin America,Mexico,Mexico City Airport Trust,Government Related Bonds,21612859,2459556,Mexico
Latin America,Mexico,Minera Mexico SA de CV,Corporate Bonds,270960789,30835500,Mexico
Latin America,Mexico,Orbia Advance Corp SAB de CV,Corporate Bonds,184360776,20980367,Mexico
Latin America,Mexico,Petroleos Mexicanos,Government Related Bonds,1977162318,225002255,Mexico
Latin America,Mexico,Sigma Alimentos SA de CV,Corporate Bonds,43361695,4934587,Mexico
Europe,Netherlands,ABN AMRO Bank NV,Corporate Bonds/Securitized Bonds,3418816031,389063311,Netherlands
Europe,Netherlands,Achmea Bank NV,Corporate Bonds/Securitized Bonds,1075422369,122383709,Netherlands
Europe,Netherlands,Aegon Bank NV,Corporate Bonds/Securitized Bonds,669457259,76184637,Netherlands
Europe,Netherlands,Alliander NV,Government Related Bonds,189329407,21545800,Netherlands
Europe,Netherlands,ASML Holding NV,Corporate Bonds,55994402,6372196,Netherlands
Europe,Netherlands,ASR Nederland NV,Corporate Bonds,262424945,29864116,Netherlands
Europe,Netherlands,BNG Bank NV,Government Related Bonds,498800236,56763765,Netherlands
Europe,Netherlands,Cooperatieve Rabobank UA,Corporate Bonds/Securitized Bonds,6566896099,747316707,Netherlands
Europe,Netherlands,de Volksbank NV,Securitized Bonds,153158161,17429490,Netherlands
Europe,Netherlands,Government of the Netherlands,Government,12337433756,1404007346,Netherlands
Europe,Netherlands,Heineken NV,Corporate Bonds,717760570,81681582,Netherlands
Europe,Netherlands,ING Bank NV,Securitized Bonds,400578529,45586076,Netherlands
Europe,Netherlands,ING Groep NV,Corporate Bonds,2051714288,233486314,Netherlands
Europe,Netherlands,Koninklijke DSM NV,Corporate Bonds,234774354,26717462,Netherlands
Europe,Netherlands,LeasePlan Corp NV,Corporate Bonds,353059898,40178428,Netherlands
Europe,Netherlands,Nationale-Nederlanden Bank NV/The Netherlands,Securitized Bonds,955307265,108714539,Netherlands
Europe,Netherlands,Nederlandse Financierings-Maatschappij voor Ontwikkelingslanden NV,Government Related Bonds,189926292,21613726,Netherlands
Europe,Netherlands,Nederlandse Waterschapsbank NV,Government Related Bonds,815122207,92761395,Netherlands
Europe,Netherlands,NIBC Bank NV,Securitized Bonds,1260007083,143389560,Netherlands
Europe,Netherlands,NN Group NV,Corporate Bonds,230543063,26235939,Netherlands
Europe,Netherlands,NXP BV,Corporate Bonds,898842128,102288772,Netherlands
Europe,Netherlands,TenneT Holding BV,Government Related Bonds,1086853379,123684565,Netherlands
Europe,Netherlands,Unibail-Rodamco-Westfield SE,Corporate Bonds,1192589261,135717372,France
Europe,Netherlands,Unilever Capital Corp,Corporate Bonds,932277561,106093744,United States
Europe,Netherlands,Unilever NV,Corporate Bonds,1854326673,211023485,Netherlands
Europe,Netherlands,Van Lanschot NV,Securitized Bonds,219143817,24938698,Netherlands
Europe,Netherlands,WEA Finance LLC,Corporate Bonds,1124223793,127937341,United States
Europe,Netherlands,Wolters Kluwer NV,Corporate Bonds,146951948,16723220,Netherlands
Oceania,New Zealand,ANZ New Zealand Int'l Ltd,Corporate Bonds/Securitized Bonds,610826524,69512424,New Zealand
Oceania,New Zealand,ASB Finance Ltd,Securitized Bonds,702067277,79895676,New Zealand
Oceania,New Zealand,Auckland Council,Government Related Bonds,312891057,35607190,New Zealand
Oceania,New Zealand,BNZ International Funding Ltd,Corporate Bonds/Securitized Bonds,1234864499,140528319,New Zealand
Oceania,New Zealand,Chorus Ltd,Corporate Bonds,309478439,35218832,New Zealand
Oceania,New Zealand,Government of New Zealand,Government,2178497816,247914355,New Zealand
Oceania,New Zealand,Housing New Zealand Ltd,Government Related Bonds,93071136,10591551,New Zealand
Oceania,New Zealand,New Zealand Government Inflation Linked Bond,Government,2255650946,256694428,New Zealand
Oceania,New Zealand,New Zealand Local Government Funding Agency Bond,Government Related Bonds,3178768648,361745775,New Zealand
Oceania,New Zealand,Westpac Securities NZ Ltd,Securitized Bonds,400216614,45544890,New Zealand
Latin America,Peru,Government of Peru,Government,300840870,34235871,Peru
Asia,Philippines,Government of the Philippines,Government,3569278778,406186062,Philippines
Europe,Poland,Bank Gospodarstwa Krajowego,Government Related Bonds,253493189,28847677,Poland
Europe,Poland,Government of Poland,Government,454791370,51755530,Poland
Europe,Poland,mBank Hipoteczny SA,Securitized Bonds,606484467,69018295,Poland
Europe,Poland,PKO Bank Hipoteczny SA,Securitized Bonds,568049371,64644358,Poland
Europe,Poland,Powszechna Kasa Oszczednosci Bank Polski SA,Corporate Bonds,280161403,31882535,Poland
Europe,Poland,Santander Bank Polska SA,Corporate Bonds,299643830,34099647,Poland
Europe,Portugal,Autonomous Region of the Azores,Government Related Bonds,200675396,22836980,Portugal
Europe,Portugal,Banco BPI SA,Securitized Bonds,109891075,12505670,Portugal
Europe,Portugal,Caixa Economica Montepio Geral Caixa Economica Bancaria SA,Securitized Bonds,447342408,50907834,Portugal
Europe,Portugal,Caixa Geral de Depositos SA,Securitized Bonds,152803248,17389101,Portugal
Europe,Portugal,Government of Portugal,Government,1955257962,222509526,Portugal
Europe,Portugal,Parpublica - Participacoes Publicas SGPS SA,Government Related Bonds,84871614,9658440,Portugal
Europe,Romania,Government of Romania,Government,600802749,68371713,Romania
Europe,Russia,Government of Russian Federation,Government,20238080688,2303105697,Russia
Asia,Singapore,DBS Bank Ltd,Securitized Bonds,502768929,57215405,Singapore
Asia,Singapore,Government of Singapore,Government,9441419888,1074439235,Singapore
Asia,Singapore,Housing & Development Board,Government Related Bonds,1724473170,196246079,Singapore
Asia,Singapore,Oversea-Chinese Banking Corp Ltd,Securitized Bonds,144776949,16475703,Singapore
Asia,Singapore,Singapore Telecommunications Ltd,Government Related Bonds,50090978,5700383,Singapore
Asia,Singapore,SingTel Group Treasury Pte Ltd,Government Related Bonds,453724170,51634082,Singapore
Asia,Singapore,United Overseas Bank Ltd,Corporate Bonds,275914849,31399275,Singapore
Europe,Slovakia,Government of Slovakia,Government,1935329714,220241680,Slovakia
Europe,Slovakia,Prima Banka Slovensko AS,Securitized Bonds,291883441,33216510,Slovakia
Europe,Slovakia,Vseobecna Uverova Banka AS,Securitized Bonds,259461150,29526834,Slovakia
Europe,Slovenia,Government of Slovenia,Government,3535207603,402308741,Slovenia
Africa,South Africa,Government of South Africa,Government,20303441159,2310543757,South Africa
Africa,South Africa,Steinhoff Europe AG,Corporate Bonds,175047021,19920456,Luxembourg
Asia,South Korea,Bank of Korea/The,Government Related Bonds,8654969919,984940758,South Korea
Asia,South Korea,Doosan Heavy Industries & Construction Co Ltd,Corporate Bonds,264554518,30106463,South Korea
Asia,South Korea,Export-Import Bank of Korea,Government Related Bonds,4166144672,474109757,South Korea
Asia,South Korea,Government of Korea,Government,49048746454,5581776707,South Korea
Asia,South Korea,GS Caltex Corp,Corporate Bonds,356546455,40575200,South Korea
Asia,South Korea,Hanwha Energy USA Holdings Corp,Corporate Bonds,44580865,5073329,United States
Asia,South Korea,Industrial Bank of Korea,Government Related Bonds,792890662,90231432,South Korea
Asia,South Korea,Kookmin Bank,Securitized Bonds,661593346,75289719,South Korea
Asia,South Korea,Korea Development Bank/The,Government Related Bonds,2162548418,246099304,South Korea
Asia,South Korea,Korea Expressway Corp,Government Related Bonds,181673424,20674544,South Korea
Asia,South Korea,Korea Housing Finance Corp,Securitized Bonds,1248585878,142089820,South Korea
Asia,South Korea,Korea National Oil Corp,Government Related Bonds,359627966,40925878,South Korea
Asia,South Korea,Shinhan Financial Group Co Ltd,Corporate Bonds,90424197,10290328,South Korea
Asia,South Korea,SK Telecom Co Ltd,Corporate Bonds,165432785,18826350,South Korea
Europe,Spain,Adif - Alta Velocidad,Government Related Bonds,573719024,65289568,Spain
Europe,Spain,Amadeus Capital Markets SAU,Corporate Bonds,60931834,6934079,Spain
Europe,Spain,Amadeus IT Group SA,Corporate Bonds,152230076,17323874,Spain
Europe,Spain,Autonomous Community of Andalusia Spain,Government Related Bonds,139650319,15892290,Spain
Europe,Spain,Autonomous Community of Catalonia,Government Related Bonds,170740306,19430349,Spain
Europe,Spain,AyT Cedulas Cajas IX FTA,Securitized Bonds,461891614,52563542,Spain
Europe,Spain,Banco Bilbao Vizcaya Argentaria SA,Corporate Bonds,1000632597,113872588,Spain
Europe,Spain,Banco de Sabadell SA,Securitized Bonds,497564520,56623140,Spain
Europe,Spain,Banco Santander SA,Corporate Bonds/Securitized Bonds,4335956049,493434394,Spain
Europe,Spain,Bankia SA,Corporate Bonds/Securitized Bonds,316736689,36044825,Spain
Europe,Spain,CaixaBank SA,Corporate Bonds,2010827756,228833402,Spain
Europe,Spain,Cajamar Caja Rural SCC,Securitized Bonds,913392755,103944642,Spain
Europe,Spain,Caja Rural de Navarra SCC,Securitized Bonds,985548052,112155958,Spain
Europe,Spain,Comunidad Autonoma de Canarias,Government Related Bonds,64170633,7302656,Spain
Europe,Spain,Comunidad Autonoma de las Islas Baleares,Government Related Bonds,28942336,3293655,Spain
Europe,Spain,Deutsche Bank SA Espanola,Securitized Bonds,2226248865,253348453,Spain
Europe,Spain,Enagas Financiaciones SAU,Corporate Bonds,81625056,9288980,Spain
Europe,Spain,Eurocaja Rural SCC,Securitized Bonds,205107043,23341304,Spain
Europe,Spain,Government of Spain,Government,51554322929,5866912809,Spain
Europe,Spain,Ibercaja Banco SA,Securitized Bonds,99825576,11360210,Spain
Europe,Spain,Iberdrola Finanzas SA,Corporate Bonds,242964933,27649555,Spain
Europe,Spain,Iberdrola International BV,Corporate Bonds,873059050,99354642,Netherlands
Europe,Spain,Instituto de Credito Oficial,Government Related Bonds,787281314,89593085,Spain
Europe,Spain,Junta de Castilla y Leon,Government Related Bonds,259594708,29542033,Spain
Europe,Spain,Liberbank SA,Securitized Bonds,582824522,66325779,Spain
Europe,Spain,Red Electrica Financiaciones SAU,Corporate Bonds,187498069,21337393,Spain
Europe,Spain,Santander Consumer Finance SA,Corporate Bonds,406875699,46302698,Spain
Europe,Spain,Telefonica Emisiones SA,Corporate Bonds,366626107,41722270,Spain
Europe,Spain,Xunta de Galicia,Government Related Bonds,208747279,23755565,Spain
Europe,Sweden,Alfa Laval Treasury International AB,Corporate Bonds,61269388,6972493,Sweden
Europe,Sweden,Atlas Copco AB,Corporate Bonds,217355279,24735161,Sweden
Europe,Sweden,City of Gothenburg Sweden,Government Related Bonds,324812234,36963827,Sweden
Europe,Sweden,City of Lunds Sweden,Government Related Bonds,144174384,16407131,Sweden
Europe,Sweden,City of Stockholm Sweden,Government Related Bonds,190646125,21695643,Sweden
Europe,Sweden,Danske Hypotek AB,Securitized Bonds,526776260,59947454,Sweden
Europe,Sweden,Essity AB,Corporate Bonds,600322982,68317115,Sweden
Europe,Sweden,Government of Sweden,Government,3323746598,378244352,Sweden
Europe,Sweden,Investor AB,Corporate Bonds,268186955,30519836,Sweden
Europe,Sweden,Jernhusen AB,Government Related Bonds,303336037,34519823,Sweden
Europe,Sweden,Kommuninvest I Sverige AB,Government Related Bonds,1979040509,225215995,Sweden
Europe,Sweden,Landshypotek Bank AB,Securitized Bonds,559357811,63655254,Sweden
Europe,Sweden,Lansforsakringar Hypotek AB,Securitized Bonds,1732088062,197112658,Sweden
Europe,Sweden,Molnlycke Holding AB,Corporate Bonds,84417177,9606725,Sweden
Europe,Sweden,Nordea Hypotek AB,Securitized Bonds,2421244875,275539116,Sweden
Europe,Sweden,Securitas AB,Corporate Bonds,715331524,81405156,Sweden
Europe,Sweden,Skandinaviska Enskilda Banken AB,Corporate Bonds/Securitized Bonds,2427150607,276211192,Sweden
Europe,Sweden,SKF AB,Corporate Bonds,164683112,18741037,Sweden
Europe,Sweden,Specialfastigheter Sverige AB,Government Related Bonds,284188822,32340858,Sweden
Europe,Sweden,Stadshypotek AB,Securitized Bonds,4621038190,525876912,Sweden
Europe,Sweden,Svenska Handelsbanken AB,Corporate Bonds,1074216065,122246431,Sweden
Europe,Sweden,Svensk Exportkredit AB,Government Related Bonds,1100466836,125233785,Sweden
Europe,Sweden,Sveriges Sakerstallda Obligationer AB,Securitized Bonds,1241409968,141273197,Sweden
Europe,Sweden,Swedbank AB,Corporate Bonds,1098577633,125018792,Sweden
Europe,Sweden,Swedbank Hypotek AB,Securitized Bonds,3737998492,425386466,Sweden
Europe,Sweden,Uppsala Kommun,Government Related Bonds,75981333,8646721,Sweden
Europe,Switzerland,ABB Finance USA Inc,Corporate Bonds,265882023,30257533,United States
Europe,Switzerland,Adecco International Financial Services BV,Corporate Bonds,6193621,704838,Netherlands
Europe,Switzerland,Argentum Netherlands BV for Zurich Insurance Co Ltd,Corporate Bonds,324599460,36939613,Netherlands
Europe,Switzerland,Basellandschaftliche Kantonalbank,Government Related Bonds,40014850,4553714,Switzerland
Europe,Switzerland,Basler Kantonalbank,Government Related Bonds,265122222,30171068,Switzerland
Europe,Switzerland,Canton of Basel-City,Government Related Bonds,184918513,21043837,Switzerland
Europe,Switzerland,Canton of Geneva Switzerland,Government Related Bonds,232086304,26411560,Switzerland
Europe,Switzerland,Canton of Zurich,Government Related Bonds,238200837,27107398,Switzerland
Europe,Switzerland,City of Bern Switzerland,Government Related Bonds,100183705,11400966,Switzerland
Europe,Switzerland,Credit Suisse AG,Corporate Bonds,1290014538,146804427,Switzerland
Europe,Switzerland,Credit Suisse Group AG,Corporate Bonds,2907834984,330913362,Switzerland
Europe,Switzerland,Credit Suisse Group Funding Guernsey Ltd,Corporate Bonds,1078147843,122693870,Guernsey
Europe,Switzerland,Emissionszentrale fuer Gemeinnuetzige Wohnbautraeger,Government Related Bonds,100242084,11407609,Switzerland
Europe,Switzerland,Geberit International BV,Corporate Bonds,13959589,1588610,Netherlands
Europe,Switzerland,Government of Switzerland,Government,13566777713,1543907425,Switzerland
Europe,Switzerland,Graubuendner Kantonalbank,Government Related Bonds,93957306,10692398,Switzerland
Europe,Switzerland,Luzerner Kantonalbank AG,Government Related Bonds,174249523,19829700,Switzerland
Europe,Switzerland,Nestle Finance International Ltd,Corporate Bonds,206490134,23498701,Luxembourg
Europe,Switzerland,Nestle Holdings Inc,Corporate Bonds,1693247541,192692584,United States
Europe,Switzerland,Novartis Capital Corp,Corporate Bonds,2738482491,311640947,United States
Europe,Switzerland,Novartis Finance SA,Corporate Bonds,940728962,107055519,Luxembourg
Europe,Switzerland,Pfandbriefbank schweizerischer Hypothekarinstitute AG,Securitized Bonds,1946677671,221533084,Switzerland
Europe,Switzerland,Pfandbriefzentrale der schweizerischen Kantonalbanken AG,Securitized Bonds,834292511,94942987,Switzerland
Europe,Switzerland,Richemont International Holding SA,Corporate Bonds,1329953505,151349505,Luxembourg
Europe,Switzerland,Roche Holdings Inc,Corporate Bonds,359953877,40962967,United States
Europe,Switzerland,Sika Capital BV,Corporate Bonds,517889643,58936151,Netherlands
Europe,Switzerland,St Galler Kantonalbank AG,Government Related Bonds,191827541,21830089,Switzerland
Europe,Switzerland,Swiss Re Finance Luxembourg SA,Corporate Bonds,247486005,28164056,Luxembourg
Europe,Switzerland,UBS AG,Corporate Bonds/Securitized Bonds,2426203205,276103377,Switzerland
Europe,Switzerland,UBS Group AG,Corporate Bonds,2645394040,301047425,Switzerland
Europe,Switzerland,Zuercher Kantonalbank,Government Related Bonds,818033209,93092669,Switzerland
Europe,Switzerland,Zuger Kantonalbank AG,Government Related Bonds,91768270,10443284,Switzerland
Europe,Switzerland,Zurich Finance UK PLC,Corporate Bonds,59548476,6776652,United Kingdom
Europe,Turkey,Government of Turkey,Government,3942910317,448705554,Turkey
Europe,Turkey,Turkiye Vakiflar Bankasi TAO,Securitized Bonds,432669923,49238096,Turkey
Europe,United Kingdom,Affordable Housing Finance PLC,Government Related Bonds,131418254,14955476,United Kingdom
Europe,United Kingdom,Annington Funding PLC,Corporate Bonds,324230736,36897652,United Kingdom
Europe,United Kingdom,Ashtead Capital Inc,Corporate Bonds,449798271,51187313,United States
Europe,United Kingdom,AstraZeneca PLC,Corporate Bonds,958003870,109021414,United Kingdom
Europe,United Kingdom,Aviva PLC,Corporate Bonds,429902224,48923130,United Kingdom
Europe,United Kingdom,Bank of Scotland PLC,Securitized Bonds,1042234150,118606870,United Kingdom
Europe,United Kingdom,Barclays Bank UK PLC,Securitized Bonds,84383049,9602842,United Kingdom
Europe,United Kingdom,Barclays PLC,Corporate Bonds,1037503220,118068488,United Kingdom
Europe,United Kingdom,BG Energy Capital PLC,Corporate Bonds,320409611,36462806,United Kingdom
Europe,United Kingdom,BP Capital Markets America Inc,Corporate Bonds,806463757,91776058,United States
Europe,United Kingdom,BP Capital Markets PLC,Corporate Bonds,1846630784,210147689,United Kingdom
Europe,United Kingdom,British Airways PLC,Corporate Bonds,273715181,31148951,United States
Europe,United Kingdom,British Telecommunications PLC,Corporate Bonds,860100770,97879982,United Kingdom
Europe,United Kingdom,BUPA Finance PLC,Corporate Bonds,129974597,14791187,United Kingdom
Europe,United Kingdom,Clydesdale Bank PLC,Securitized Bonds,436574301,49682417,United Kingdom
Europe,United Kingdom,Compass Group PLC,Corporate Bonds,152198982,17320335,United Kingdom
Europe,United Kingdom,Coventry Building Society,Securitized Bonds,993199927,113026746,United Kingdom
Europe,United Kingdom,Diageo Capital PLC,Corporate Bonds,624469848,71065043,United Kingdom
Europe,United Kingdom,Diageo Finance PLC,Corporate Bonds,1140406451,129778937,United Kingdom
Europe,United Kingdom,Diageo Investment Corp,Corporate Bonds,288277726,32806178,United States
Europe,United Kingdom,easyJet PLC,Corporate Bonds,405678206,46166423,United Kingdom
Europe,United Kingdom,Eastern Power Networks PLC,Corporate Bonds,487898771,55523172,United Kingdom
Europe,United Kingdom,Electricity North West Ltd,Corporate Bonds,86236647,9813782,United Kingdom
Europe,United Kingdom,FCE Bank PLC,Corporate Bonds,74752738,8506906,United Kingdom
Europe,United Kingdom,GlaxoSmithKline Capital PLC,Corporate Bonds,351427322,39992640,United Kingdom
Europe,United Kingdom,Heathrow Funding Ltd,Corporate Bonds,1223467439,139231327,Jersey
Europe,United Kingdom,Hiscox Ltd,Corporate Bonds,39942816,4545516,Bermuda
Europe,United Kingdom,HSBC Bank PLC,Corporate Bonds,360475850,41022368,United Kingdom
Europe,United Kingdom,HSBC Holdings PLC,Corporate Bonds,6493833735,739002166,United Kingdom
Europe,United Kingdom,International Consolidated Airlines Group SA,Corporate Bonds,69340692,7891012,Spain
Europe,United Kingdom,Kaupthing Singer & Friedlander Ltd,Corporate Bonds,582,66,United Kingdom
Europe,United Kingdom,Land Securities Capital Markets PLC,Corporate Bonds,305980583,34820774,United Kingdom
Europe,United Kingdom,LCR Finance PLC,Government Related Bonds,750238078,85377542,United Kingdom
Europe,United Kingdom,Leeds Building Society,Securitized Bonds,503821649,57335205,United Kingdom
Europe,United Kingdom,Legal & General Group PLC,Corporate Bonds,548693224,62441617,United Kingdom
Europe,United Kingdom,Lehman Brothers Holdings PLC,Corporate Bonds,3718138,423126,United Kingdom
Europe,United Kingdom,Lloyds Banking Group PLC,Corporate Bonds,3899720818,443790563,United Kingdom
Europe,United Kingdom,Lloyds Bank PLC,Corporate Bonds/Securitized Bonds,6369133998,724811261,United Kingdom
Europe,United Kingdom,London Power Networks PLC,Corporate Bonds,37649185,4284500,United Kingdom
Europe,United Kingdom,Marks & Spencer PLC,Corporate Bonds,57632457,6558608,United Kingdom
Europe,United Kingdom,Mead Johnson Nutrition Co,Corporate Bonds,337768856,38438298,United States
Europe,United Kingdom,Motability Operations Group PLC,Corporate Bonds,156703626,17832966,United Kingdom
Europe,United Kingdom,M&G PLC,Corporate Bonds,276508172,31466795,United Kingdom
Europe,United Kingdom,National Grid Electricity Transmission PLC,Corporate Bonds,449772947,51184431,United Kingdom
Europe,United Kingdom,National Westminster Bank PLC,Corporate Bonds/Securitized Bonds,931739221,106032481,United Kingdom
Europe,United Kingdom,Nationwide Building Society,Corporate Bonds/Securitized Bonds,5101208306,580520559,United Kingdom
Europe,United Kingdom,NGG Finance PLC,Corporate Bonds,543057868,61800310,United Kingdom
Europe,United Kingdom,Northern Powergrid Yorkshire PLC,Corporate Bonds,186375952,21209695,United Kingdom
