Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Oceania,Australia,Foodland Associated Ltd,Telecommunications,4568667,754316,,0.03,Australia
Oceania,Australia,Fosters Group Ltd,Consumer Goods,181662967,29993720,,0.33,Australia
Oceania,Australia,Futuris Corp Ltd,Consumer Goods,1540218,254300,,0.02,Australia
Oceania,Australia,General Property Trust,Financials,1348931,222717,,0.0,Australia
Oceania,Australia,Gunns Ltd,Basic Materials,4955686,818215,,0.07,Australia
Oceania,Australia,GWA International Ltd,Industrials,2768834,457152,,0.07,Australia
Oceania,Australia,Harvey Norman Holdings Ltd,Consumer Services,4093503,675864,,0.03,Australia
Oceania,Australia,Hills Motorway Group,Consumer Services,4989072,823728,,0.07,Australia
Oceania,Australia,Iluka Resources Ltd,Basic Materials,4615855,762107,,0.07,Australia
Oceania,Australia,Incitec Pivot Ltd,Basic Materials,1409422,232705,,0.02,Australia
Oceania,Australia,Insurance Australia Group Ltd,Financials,1935079,319494,,0.0,Australia
Oceania,Australia,James Hardie Industries NV,Industrials,82752152,13662911,,0.57,Netherlands
Oceania,Australia,John Fairfax Holdings Ltd,Consumer Services,32772097,5410883,,0.16,Australia
Oceania,Australia,Leighton Holdings Ltd,Industrials,5264652,869228,,0.03,Australia
Oceania,Australia,Lend Lease Corp Ltd,Industrials,67454729,11137208,,0.27,Australia
Oceania,Australia,Lion Nathan Ltd,Consumer Goods,29328837,4842379,,0.13,Australia
Oceania,Australia,Macquarie Airports,Industrials,27841367,4596788,,0.13,Australia
Oceania,Australia,Macquarie Bank Ltd,Financials,41975039,6930348,,0.09,Australia
Oceania,Australia,Macquarie Communications Infrastructure Group,Financials,2933360,484317,,0.07,Australia
Oceania,Australia,Macquarie Infrastructure Group,Industrials,110438238,18234061,,0.35,Australia
Oceania,Australia,Mayne Group Ltd,Health Care,3766657,621899,,0.03,Australia
Oceania,Australia,Metcash Trading Ltd,Consumer Services,2492465,411522,,0.02,Australia
Oceania,Australia,Minara Resources Ltd,Basic Materials,2050223,338505,,0.05,Australia
Oceania,Australia,Mirvac Group,Financials,676120,111632,,0.0,Australia
Oceania,Australia,Multiplex Group,Financials,15612636,2577746,,0.08,Australia
Oceania,Australia,National Australia Bank Ltd,Financials,491197437,81099846,,0.23,Australia
Oceania,Australia,National Foods Ltd,Health Care,2004831,331011,,0.02,Australia
Oceania,Australia,Newcrest Mining Ltd,Basic Materials,20258284,3344773,,0.07,Australia
Oceania,Australia,Novogen Ltd,Health Care,474580,78356,,0.02,Australia
Oceania,Australia,Nufarm Ltd,Basic Materials,4486620,740770,,0.06,Australia
Oceania,Australia,OneSteel Ltd,Basic Materials,20110587,3320387,,0.29,Australia
Oceania,Australia,Orica Ltd,Basic Materials,119359514,19707021,,0.45,Australia
Oceania,Australia,Origin Energy Ltd,Utilities,9427950,1556615,,0.04,Australia
Oceania,Australia,Oxiana Ltd,Basic Materials,3747238,618693,,0.07,Australia
Oceania,Australia,Pacifica Group Ltd,Consumer Goods,703363,116130,,0.03,Australia
Oceania,Australia,Pacific Brands Ltd,Consumer Goods,26211444,4327677,,0.34,Australia
Oceania,Australia,PaperlinX Ltd,Basic Materials,34250067,5654906,,0.34,Australia
Oceania,Australia,Patrick Corp Ltd,Industrials,112111133,18510267,,0.53,Australia
Oceania,Australia,Perpetual Trustees Australia Ltd,Financials,871412,143876,,0.01,Australia
Oceania,Australia,Promina Group Ltd,Financials,86991158,14362798,,0.32,Australia
Oceania,Australia,Publishing & Broadcasting Ltd,Consumer Services,43997294,7264235,,0.08,Australia
Oceania,Australia,Qantas Airways Ltd,Consumer Services,10506869,1734751,,0.03,Australia
Oceania,Australia,QBE Insurance Group Ltd,Financials,135874079,22433681,,0.25,Australia
Oceania,Australia,Repco Corp Ltd,Consumer Goods,24726097,4082437,,0.85,Australia
Oceania,Australia,Rinker Group Ltd,Industrials,212613039,35103776,,0.45,Australia
Oceania,Australia,Rio Tinto Ltd,Basic Materials,249678379,41223501,,0.27,Australia
Oceania,Australia,Santos Ltd,Oil & Gas,73120015,12072583,,0.31,Australia
Oceania,Australia,Sigma Co Ltd,Telecommunications,3838592,633776,,0.06,Australia
Oceania,Australia,Sims Group Ltd,Industrials,5249416,866712,,0.07,Australia
Oceania,Australia,Smorgon Steel Group Ltd,Basic Materials,2560870,422816,,0.05,Australia
Oceania,Australia,Sonic Healthcare Ltd,Health Care,8789383,1451183,,0.06,Australia
Oceania,Australia,Southcorp Ltd,Consumer Goods,3850640,635765,,0.03,Australia
Oceania,Australia,Southern Cross Broadcasting Australia Ltd,Consumer Services,1012134,167110,,0.02,Australia
Oceania,Australia,Spotless Group Ltd,Industrials,3348406,552843,,0.06,Australia
Oceania,Australia,Stockland,Financials,1340046,221250,,0.0,Australia
Oceania,Australia,St George Bank Ltd,Financials,221723596,36607987,,0.36,Australia
Oceania,Australia,Suncorp-Metway Ltd,Financials,1667975,275393,,0.0,Australia
Oceania,Australia,TABCORP Holdings Ltd,Consumer Services,113945699,18813165,,0.27,Australia
Oceania,Australia,Telstra Corp Ltd,Telecommunications,112464058,18568537,,0.04,Australia
Oceania,Australia,Ten Network Holdings Ltd,Consumer Services,12319038,2033952,,0.16,Australia
Oceania,Australia,Toll Holdings Ltd,Industrials,42722567,7053770,,0.22,Australia
Oceania,Australia,Transurban Group,Industrials,76693575,12662601,,0.45,Australia
Oceania,Australia,UNiTAB Ltd,Consumer Services,4644514,766839,,0.06,Australia
Oceania,Australia,Virgin Blue Holdings Ltd,Consumer Services,1827209,301684,,0.02,Australia
Oceania,Australia,Washington H Soul Pattinson & Co Ltd,Industrials,3813401,629617,,0.03,Australia
Oceania,Australia,Wesfarmers Ltd,Consumer Services,96593862,15948266,,0.14,Australia
Oceania,Australia,Westfield Group,Financials,18309912,3023084,,0.01,Australia
Oceania,Australia,Westpac Banking Corp,Financials,863392397,142551620,,0.52,Australia
Oceania,Australia,WMC Resources Ltd,Oil & Gas,49696958,8205286,,0.12,Australia
Oceania,Australia,Woodside Petroleum Ltd,Oil & Gas,128245399,21174138,,0.2,Australia
Oceania,Australia,Woolworths Ltd,Consumer Services,234130097,38656380,,0.31,Australia
Europe,Austria,Andritz AG,Industrials,4526101,747288,,0.08,Austria
Europe,Austria,Austriamicrosystems AG,Technology,9297618,1535096,,0.45,Austria
Europe,Austria,Austrian Airlines,Consumer Services,6612637,1091789,,0.24,Austria
Europe,Austria,Bank Austria Creditanstalt AG,Financials,45813576,7564115,,0.06,Austria
Europe,Austria,Erste Bank der Oesterreichischen Sparkassen AG,Financials,92423381,15259693,,0.12,Austria
Europe,Austria,EVN AG,Utilities,43715,7218,,0.0,Austria
Europe,Austria,IMMOFINANZ Immobilien Anlagen AG,Financials,1410622,232903,,0.01,Austria
Europe,Austria,OMV AG,Oil & Gas,376062780,62090376,,0.69,Austria
Europe,Austria,Telekom Austria AG,Telecommunications,233396500,38535259,,0.41,Austria
Europe,Austria,Verbund - Oesterreichische Elektrizitaetswirtschafts AG,Utilities,264099281,43604484,,0.63,Austria
Europe,Austria,Wienerberger AG,Industrials,199646586,32962931,,0.93,Austria
Europe,Belgium,AGFA-Gevaert NV,Industrials,52482690,8665229,,0.2,Belgium
Europe,Belgium,Almancora Comm Va,Financials,64961133,10725500,,0.22,Belgium
Europe,Belgium,Almanij NV,Financials,112769036,18618891,,0.09,Belgium
Europe,Belgium,Belgacom SA,Telecommunications,559124301,92315007,,0.59,Belgium
Europe,Belgium,Colruyt SA,Consumer Services,88347835,14586794,,0.25,Belgium
Europe,Belgium,Delhaize Group,Consumer Services,100408384,16578068,,0.23,Belgium
Europe,Belgium,Dexia,Financials,1453866873,240042742,,0.92,Belgium
Europe,Belgium,Distrigaz,Utilities,11826495,1952630,,0.07,Belgium
Europe,Belgium,Electrabel,Utilities,64909383,10716955,,0.04,Belgium
Europe,Belgium,Exmar NV,Consumer Services,32176307,5312515,,1.21,Belgium
Europe,Belgium,Fluxys,Utilities,18975863,3133037,,0.18,Belgium
Europe,Belgium,Groupe Bruxelles Lambert SA,Financials,206140017,34035038,,0.3,Belgium
Europe,Belgium,InBev NV,Consumer Goods,96974941,16011184,,0.07,Belgium
Europe,Belgium,KBC Bancassurance Holding,Financials,86963053,14358158,,0.06,Belgium
Europe,Belgium,Mobistar SA,Telecommunications,75838946,12521496,,0.21,Belgium
Europe,Belgium,Nationale A Portefeuille,Financials,954220,157548,,0.0,Belgium
Europe,Belgium,RTL Group SA,Consumer Services,15208351,2510996,,0.02,Luxembourg
Europe,Belgium,Solvay SA,Basic Materials,77603270,12812797,,0.14,Belgium
Europe,Belgium,UCB SA,Health Care,108543600,17921244,,0.24,Belgium
Europe,Belgium,Umicore,Basic Materials,47762739,7885934,,0.33,Belgium
North America,Bermuda,Assured Guaranty Ltd,Financials,89947143,14850850,,0.99,Bermuda
North America,Bermuda,Catlin Group Ltd,Financials,18981650,3133992,,0.32,Bermuda
North America,Bermuda,Central European Media Enterprises Ltd,Consumer Services,14614731,2412986,,0.22,Bermuda
North America,Bermuda,IPC Holdings Ltd,Financials,16839376,2780289,,0.13,Bermuda
North America,Bermuda,Platinum Underwriters Holdings Ltd,Financials,73461714,12129000,,0.91,Bermuda
North America,Bermuda,Scottish Re Group Ltd,Financials,132695090,21908810,,2.36,Cayman Islands
Latin America,Brazil,Aracruz Celulose SA,Basic Materials,45120681,7449714,,0.22,Brazil
Latin America,Brazil,Banco Bradesco SA,Financials,78891041,13025417,,0.12,Brazil
Latin America,Brazil,Banco do Brasil SA,Financials,13165786,2173756,,0.02,Brazil
Latin America,Brazil,Banco Itau Holding Financeira SA,Financials,88359154,14588663,,0.09,Brazil
Latin America,Brazil,Brasil Telecom Participacoes SA,Telecommunications,20935,3457,,0.0,Brazil
Latin America,Brazil,Brasil Telecom SA,Telecommunications,9975,1647,,0.0,Brazil
Latin America,Brazil,Braskem SA,Basic Materials,19978,3298,,0.0,Brazil
Latin America,Brazil,Caemi Mineracao e Metalurgica SA,Basic Materials,19355536,3195723,,0.09,Brazil
Latin America,Brazil,Centrais Eletricas Brasileiras SA,Utilities,19387,3201,,0.0,Brazil
Latin America,Brazil,Cia Brasileira de Distribuicao Grupo Pao de Acucar,Consumer Services,14864,2454,,0.0,Brazil
Latin America,Brazil,Cia de Bebidas das Americas,Consumer Goods,86229,14237,,0.0,Brazil
Latin America,Brazil,Cia de Concessoes Rodoviarias,Industrials,14366587,2372016,,0.11,Brazil
Latin America,Brazil,Cia de Saneamento Basico do Estado de Sao Paulo,Utilities,2279,376,,0.0,Brazil
Latin America,Brazil,Cia Energetica de Minas Gerais,Utilities,24760,4088,,0.0,Brazil
Latin America,Brazil,Cia Paranaense de Energia,Utilities,5216,861,,0.0,Brazil
Latin America,Brazil,Cia Siderurgica Belgo Mineira,Basic Materials,16657,2750,,0.0,Brazil
Latin America,Brazil,Cia Siderurgica de Tubarao,Basic Materials,9341,1542,,0.0,Brazil
Latin America,Brazil,Cia Siderurgica Nacional SA,Basic Materials,49856528,8231632,,0.15,Brazil
Latin America,Brazil,Cia Vale do Rio Doce,Basic Materials,248735508,41067827,,0.13,Brazil
Latin America,Brazil,Eletropaulo Metropolitana de Sao Paulo SA,Utilities,863,142,,0.0,Brazil
Latin America,Brazil,Embratel Participacoes SA,Telecommunications,6174,1019,,0.0,Brazil
Latin America,Brazil,Empresa Brasileira de Aeronautica SA,Industrials,166015295,27410189,,0.51,Brazil
Latin America,Brazil,Fertilizantes Fosfatados SA,Basic Materials,5277,871,,0.0,Brazil
Latin America,Brazil,Gerdau SA,Basic Materials,29002751,4788540,,0.09,Brazil
Latin America,Brazil,Investimentos Itau SA,Financials,34342426,5670155,,0.1,Brazil
Latin America,Brazil,Klabin SA,Industrials,10858612,1792826,,0.1,Brazil
Latin America,Brazil,Metalurgica Gerdau SA,Basic Materials,16341159,2698030,,0.13,Brazil
Latin America,Brazil,Natura Cosmeticos SA,Consumer Goods,52983583,8747929,,0.35,Brazil
Latin America,Brazil,Petroleo Brasileiro SA,Oil & Gas,457337694,75509385,,0.18,Brazil
Latin America,Brazil,Sadia SA,Consumer Goods,8395691,1386182,,0.09,Brazil
Latin America,Brazil,Souza Cruz SA,Consumer Goods,11000854,1816312,,0.04,Brazil
Latin America,Brazil,Telecomunicacoes de Sao Paulo SA,Telecommunications,5354,884,,0.0,Brazil
Latin America,Brazil,Telemar Norte Leste SA,Telecommunications,8586032,1417609,,0.02,Brazil
Latin America,Brazil,Telemig Celular Participacoes SA,Telecommunications,3183,526,,0.0,Brazil
Latin America,Brazil,Telesp Celular Participacoes SA,Telecommunications,49515,8175,,0.0,Brazil
Latin America,Brazil,Tele Centro Oeste Celular Participacoes SA,Telecommunications,7532,1244,,0.0,Brazil
Latin America,Brazil,Tele Norte Leste Participacoes SA,Telecommunications,51602348,8519879,,0.13,Brazil
Latin America,Brazil,Tele Sudeste Celular Participacoes SA,Telecommunications,3144,519,,0.0,Brazil
Latin America,Brazil,Tim Participacoes SA,Telecommunications,25188446,4158774,,0.0,Brazil
Latin America,Brazil,Tractebel Energia SA,Utilities,2905,480,,0.0,Brazil
Latin America,Brazil,Ultrapar Participacoes SA,Basic Materials,4885,806,,0.0,Brazil
Latin America,Brazil,Usinas Siderurgicas de Minas Gerais SA,Basic Materials,26550642,4383681,,0.1,Brazil
Latin America,Brazil,Votorantim Celulose e Papel SA,Basic Materials,17129919,2828259,,0.09,Brazil
North America,Canada,Abitibi-Consolidated Inc,Basic Materials,36641397,6049730,,0.2,Canada
North America,Canada,Agrium Inc,Basic Materials,36325744,5997613,,0.27,Canada
North America,Canada,Alcan Inc,Basic Materials,222034158,36659263,,0.2,Canada
North America,Canada,Aliant Inc,Telecommunications,13512961,2231076,,0.07,Canada
North America,Canada,Alliance Atlantis Communications Inc,Consumer Services,3511844,579828,,0.05,Canada
North America,Canada,ATI Technologies Inc,Technology,44190125,7296073,,0.15,Canada
North America,Canada,Bank of Montreal,Financials,408973222,67524101,,0.28,Canada
North America,Canada,Bank of Nova Scotia,Financials,144923356,23927775,,0.07,Canada
North America,Canada,Barrick Gold Corp,Basic Materials,154602312,25525833,,0.2,Canada
North America,Canada,BCE Inc,Telecommunications,101915587,16826917,,0.08,Canada
North America,Canada,Biovail Corp,Health Care,82773570,13666447,,0.52,Canada
North America,Canada,Bombardier Inc,Industrials,27801341,4590180,,0.13,Canada
North America,Canada,Brascan Corp,Financials,49237290,8129392,,0.09,Canada
North America,Canada,Brookfield Properties Co,Financials,31582419,5214460,,0.09,Canada
North America,Canada,Cameco Corp,Basic Materials,13132058,2168187,,0.04,Canada
North America,Canada,Canadian Imperial Bank of Commerce,Financials,475260000,78468473,,0.37,Canada
North America,Canada,Canadian National Railway Co,Industrials,228771021,37771562,,0.22,Canada
North America,Canada,Canadian Natural Resources Ltd,Oil & Gas,143826052,23746603,,0.21,Canada
North America,Canada,Canadian Pacific Railway Ltd,Industrials,64688448,10680477,,0.2,Canada
North America,Canada,Canadian Tire Corp Ltd,Consumer Services,41342076,6825842,,0.18,Canada
North America,Canada,Canadian Utilities Ltd,Utilities,18805779,3104955,,0.1,Canada
North America,Canada,Canadian Western Bank,Financials,17735182,2928192,,0.48,Canada
North America,Canada,Celestica Inc,Industrials,24321057,4015562,,0.13,Canada
North America,Canada,CGI Group Inc,Technology,17943886,2962651,,0.1,Canada
North America,Canada,Cinram International Inc,Consumer Services,61972344,10232031,,0.98,Canada
North America,Canada,CI Fund Management Inc,Financials,13565866,2239812,,0.05,Canada
North America,Canada,Cognos Inc,Technology,39604887,6539021,,0.16,Canada
North America,Canada,Cott Corp,Consumer Goods,21418853,3536390,,0.2,Canada
North America,Canada,Descartes Systems Group Inc,Technology,1464510,241800,,0.3,Canada
North America,Canada,Dofasco Inc,Basic Materials,39905450,6588646,,0.23,Canada
North America,Canada,Domtar Inc,Basic Materials,25001314,4127877,,0.15,United States
North America,Canada,Enbridge Inc,Oil & Gas,129301791,21348555,,0.25,Canada
North America,Canada,EnCana Corp,Oil & Gas,378039359,62416722,,0.24,Canada
North America,Canada,Fairmont Hotels & Resorts Inc,Consumer Services,32311782,5334882,,0.2,Canada
North America,Canada,Falconbridge Ltd,Basic Materials,26753509,4417176,,0.09,Canada
North America,Canada,Finning International Inc,Industrials,23954019,3954962,,0.15,Canada
North America,Canada,First Calgary Petroleums Ltd,Oil & Gas,229273245,37854483,,1.22,United States
North America,Canada,George Weston Ltd,Consumer Services,43581096,7195518,,0.06,Canada
North America,Canada,Goldcorp Inc,Basic Materials,33696517,5563511,,0.19,Canada
North America,Canada,Great-West Lifeco Inc,Financials,16077859,2654558,,0.01,Canada
North America,Canada,Husky Energy Inc,Oil & Gas,36893924,6091423,,0.05,Canada
North America,Canada,IGM Financial Inc,Financials,16251168,2683172,,0.03,Canada
North America,Canada,Imperial Oil Ltd,Oil & Gas,87270830,14408974,,0.07,Canada
North America,Canada,Inco Ltd,Basic Materials,83726341,13823756,,0.2,Canada
North America,Canada,Lions Gate Entertainment Corp,Consumer Services,11227088,1853664,,0.18,Canada
North America,Canada,Loblaw Cos Ltd,Consumer Services,78319322,12931022,,0.08,Canada
North America,Canada,Magna International Inc,Consumer Goods,84542382,13958489,,0.17,Canada
North America,Canada,Manulife Financial Corp,Financials,246506470,40699799,,0.11,Canada
North America,Canada,MDC Partners Inc,Consumer Services,10721870,1770250,,0.75,Canada
North America,Canada,MDS Inc,Health Care,21195298,3499480,,0.17,Canada
North America,Canada,MI Developments Inc,Financials,776104,128140,,0.01,Canada
North America,Canada,Molson Inc,Consumer Goods,28922682,4775320,,0.13,Canada
North America,Canada,National Bank Of Canada,Financials,148713944,24553626,,0.35,Canada
North America,Canada,Nexen Inc,Oil & Gas,54004109,8916425,,0.17,Canada
North America,Canada,Noranda Inc,Industrials,46116524,7614134,,0.15,Canada
North America,Canada,Nortel Networks Corp,Technology,189028532,31209822,,0.21,Canada
North America,Canada,Nova Chemicals Corp,Basic Materials,49840157,8228929,,0.2,Canada
North America,Canada,Penn West Petroleum Ltd,Oil & Gas,13415942,2215058,,0.06,Canada
North America,Canada,Petro-Canada,Oil & Gas,193642831,31971673,,0.24,Canada
North America,Canada,Placer Dome Inc,Basic Materials,97482280,16094949,,0.2,Canada
North America,Canada,Potash Corp of Saskatchewan,Basic Materials,229919443,37961174,,0.42,Canada
North America,Canada,Power Corp Of Canada,Financials,54554252,9007257,,0.09,Canada
North America,Canada,Power Financial Corp,Financials,33018357,5451542,,0.03,Canada
North America,Canada,Precision Drilling Corp,Oil & Gas,15372326,2538070,,0.07,Canada
North America,Canada,Quebecor World Inc,Industrials,15891158,2623732,,0.09,Canada
North America,Canada,Research In Motion Ltd,Technology,382789565,63201011,,0.41,Canada
North America,Canada,Rogers Communications Inc,Telecommunications,103748276,17129506,,0.26,Canada
North America,Canada,Rogers Wireless Communications Inc,Telecommunications,38665973,6384000,,0.1,Canada
North America,Canada,Royal Bank of Canada,Financials,147390419,24335103,,0.07,Canada
North America,Canada,Saputo Inc,Consumer Goods,13699439,2261865,,0.07,Canada
North America,Canada,Shaw Communications Inc,Consumer Services,45343427,7486491,,0.18,Canada
North America,Canada,Shell Canada Ltd,Oil & Gas,56685486,9359137,,0.05,Canada
North America,Canada,Shoppers Drug Mart Corp,Consumer Services,76256265,12590398,,0.19,Canada
North America,Canada,Suncor Energy Inc,Oil & Gas,165102605,27259499,,0.17,Canada
North America,Canada,Sun Life Financial Inc,Financials,101683580,16788611,,0.08,Canada
North America,Canada,Talisman Energy Inc,Oil & Gas,255975442,42263187,,0.41,Canada
North America,Canada,Teck Cominco Ltd,Basic Materials,70961504,11716199,,0.19,Canada
North America,Canada,Terasen Inc,Utilities,31691402,5232454,,0.22,Canada
North America,Canada,TELUS Corp,Telecommunications,122559680,20235389,,0.19,Canada
North America,Canada,Thomson Corp/The,Consumer Services,63153139,10426988,,0.05,Canada
North America,Canada,Toronto-Dominion Bank,Financials,118197532,19515170,,0.07,Canada
North America,Canada,TransAlta Corp,Utilities,47646022,7866664,,0.27,Canada
North America,Canada,TransCanada Corp,Oil & Gas,131519299,21714680,,0.18,Canada
Latin America,Cayman Islands,United National Group Ltd,Financials,17140900,2830072,,0.54,Ireland
Asia,China,China Flexible Packaging Holdings Ltd,Basic Materials,20617602,3404098,,1.61,Bermuda
Asia,China,China Oilfield Services Ltd,Oil & Gas,7598830,1254616,,0.1,China
Asia,China,China Petroleum & Chemical Corp,Oil & Gas,52957534,8743628,,0.02,China
Asia,China,China Telecom Corp Ltd,Telecommunications,187648530,30981975,,0.1,China
Asia,China,Hainan Airlines Co Ltd,Consumer Services,244,40,,0.0,China
Asia,China,Huadian Power International Co,Utilities,7462816,1232159,,0.08,China
Asia,China,Ping An Insurance Group Co of China Ltd,Financials,134342838,22180864,,0.21,China
Asia,China,Shanghai Forte Land Co,Financials,46714676,7712893,,1.0,China
Asia,China,Shanghai Tyre & Rubber,Consumer Goods,164,27,,0.0,China
Asia,China,Sina Corp,Technology,23301336,3847200,,0.24,Cayman Islands
Asia,China,Yantai North Andre Juice Co,Consumer Goods,3320803,548286,,0.25,China
Asia,China,ZTE Corp,Technology,2193360,362138,,0.01,China
Europe,Czech Republic,Cesky Telecom AS,Telecommunications,1006,166,,0.0,Czech Republic
Europe,Czech Republic,Komercni Banka AS,Financials,32985734,5446156,,0.1,Czech Republic
Europe,Denmark,AP Moller - Maersk A/S,Industrials,662351597,109358495,,0.3,Denmark
Europe,Denmark,Bryggerigruppen,Health Care,47637579,7865270,,1.72,Denmark
Europe,Denmark,Carlsberg A/S,Consumer Goods,79921414,13195538,,0.36,Denmark
Europe,Denmark,Chr Hansen Holding A/S,Health Care,47857016,7901500,,0.66,Denmark
Europe,Denmark,Coloplast A/S,Health Care,28772210,4750476,,0.19,Denmark
Europe,Denmark,Danisco A/S,Consumer Goods,47768923,7886955,,0.26,Denmark
Europe,Denmark,Danske Bank A/S,Financials,553245011,91344298,,0.44,Denmark
Europe,Denmark,DSV A/S,Consumer Services,63560488,10494244,,0.74,Denmark
Europe,Denmark,D/S Torm A/S,Consumer Services,27517777,4543361,,0.3,Denmark
Europe,Denmark,East Asiatic Co Ltd A/S,Consumer Goods,23672991,3908563,,0.37,Denmark
Europe,Denmark,H Lundbeck A/S,Health Care,94536087,15608514,,0.3,Denmark
Europe,Denmark,ISS A/S,Consumer Services,66724649,11016667,,0.45,Denmark
Europe,Denmark,Jyske Bank,Financials,127122667,20988767,,0.82,Denmark
Europe,Denmark,Novozymes A/S,Health Care,52871487,8729421,,0.23,Denmark
Europe,Denmark,Novo-Nordisk A/S,Health Care,493656353,81505829,,0.42,Denmark
Europe,Denmark,Sydbank A/S,Financials,71967222,11882250,,0.83,Denmark
Europe,Denmark,TDC A/S,Telecommunications,416976508,68845495,,0.75,Denmark
Europe,Denmark,Topdanmark A/S,Financials,1128108,186258,,0.01,Denmark
Europe,Denmark,Vestas Wind Systems A/S,Oil & Gas,31613225,5219546,,0.24,Denmark
Europe,Denmark,William Demant Holding,Health Care,20183156,3332369,,0.1,Denmark
Africa,Egypt,Orascom Telecom Holding SAE,Telecommunications,148349491,24493452,,0.0,Egypt
Europe,Estonia,Eesti Telekom,Telecommunications,47558921,7852283,,0.0,Estonia
Europe,Finland,Alma Media Corp,Consumer Services,66960906,11055675,,1.14,Finland
Europe,Finland,Citycon Oyj,Financials,41791047,6899970,,1.79,Finland
Europe,Finland,Elisa Corp,Telecommunications,104677970,17283004,,0.76,Finland
Europe,Finland,Fortum Oyj,Utilities,117290597,19365430,,0.12,Finland
Europe,Finland,Huhtamaki Oyj,Industrials,5315999,877706,,0.05,Finland
Europe,Finland,Jaakko Poyry Group Oyj,Consumer Services,36404745,6010657,,1.43,Finland
Europe,Finland,Kone OYJ,Industrials,55298001,9130054,,0.18,Finland
Europe,Finland,Metso Oyj,Industrials,24494788,4044247,,0.19,Finland
Europe,Finland,Nokian Renkaat OYJ,Consumer Goods,136062889,22464855,,1.36,Finland
