Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
Latin America,Brazil,Gerdau Holdings Inc,Corporate,65745833,11311111,
Latin America,Brazil,Itau Unibanco Holding SA,Corporate,3326131,572238,
Latin America,Brazil,Telemar Norte Leste SA,Corporate,28438867,4892708,
Latin America,Brazil,Tele Norte Leste Participacoes SA,Corporate,8330376,1433183,
Latin America,Brazil,Vale SA,Corporate,32435931,5580375,
Latin America,British Virgin Islands,CNOOC Finance 2003 Ltd,Government Related,91697714,15775951,
Latin America,British Virgin Islands,Gold Fields Orogen Holding BVI Ltd,Corporate,28132762,4840045,
Latin America,British Virgin Islands,GTL Trade Finance Inc,Corporate,19427070,3342292,
Latin America,British Virgin Islands,PCCW-HKT Telephone Ltd,Corporate,63324329,10894508,
Europe,Bulgaria,Government of Bulgaria,Government,99896168,17186438,
North America,Canada,407 International Inc,Corporate,77290333,13297262,
North America,Canada,Agrium Inc,Corporate,81740562,14062892,
North America,Canada,American Express Canada Credit Corp,Corporate,47327628,8142388,
North America,Canada,Apache Finance Canada Corp,Corporate,12555190,2160033,
North America,Canada,Bank of Montreal,Corporate/Securitized,341613847,58772275,
North America,Canada,Bank of Nova Scotia,Corporate/Securitized,306032598,52650770,
North America,Canada,Bell Aliant Regional Communications LP,Corporate,143167675,24630998,
North America,Canada,Bell Canada,Corporate,153575899,26421660,
North America,Canada,BMW Canada Inc,Corporate,10799467,1857973,
North America,Canada,Brookfield Asset Management Inc,Corporate,31085516,5348046,
North America,Canada,Brookfield Renewable Power Inc,Corporate,17524804,3015020,
North America,Canada,Burlington Resources Finance Co,Corporate,49140754,8454323,
North America,Canada,Cameco Corp,Corporate,12835773,2208305,
North America,Canada,Canada Housing Trust No 1,Government Related,2620816339,450893134,
North America,Canada,Canadian Imperial Bank of Commerce/Canada,Corporate/Securitized,159507892,27442218,
North America,Canada,Canadian National Railway Co,Corporate,135762641,23357013,
North America,Canada,Canadian Natural Resources Ltd,Corporate,445310943,76612635,
North America,Canada,Canadian Pacific Railway Co,Corporate,219138744,37701289,
North America,Canada,Capital Desjardins Inc,Corporate,18364225,3159437,
North America,Canada,Caterpillar Financial Services Ltd,Corporate,12480557,2147193,
North America,Canada,CDP Financial Inc,Government Related,298743909,51396802,
North America,Canada,Cenovus Energy Inc,Corporate,91993959,15826918,
North America,Canada,Citigroup Finance Canada Inc,Corporate,61389529,10561639,
North America,Canada,City of Toronto Canada,Government Related,61377970,10559651,
North America,Canada,ConocoPhillips Canada Funding Co I,Corporate,105045427,18072331,
North America,Canada,Daimler Canada Finance Inc,Corporate,146940954,25280164,
North America,Canada,Enbridge Inc,Corporate,84784169,14586524,
North America,Canada,Encana Corp,Corporate,273332339,47024918,
North America,Canada,EPCOR Utilities Inc,Corporate,19899129,3423506,
North America,Canada,Federation des Caisses Desjardins du Quebec,Corporate/Securitized,108608558,18685343,
North America,Canada,GE Capital Canada Funding Co,Corporate,298129361,51291073,
North America,Canada,Government of Canada,Government,9737383700,1675248809,
North America,Canada,Greater Toronto Airports Authority,Corporate,268988562,46277602,
North America,Canada,Great-West Lifeco Inc,Corporate,11874143,2042863,
North America,Canada,Holcim Finance Canada Inc,Corporate,18559340,3193005,
North America,Canada,HSBC Bank Canada,Corporate,30614807,5267064,
North America,Canada,HSBC Financial Corp Ltd,Corporate,29994327,5160314,
North America,Canada,Husky Energy Inc,Corporate,102023522,17552434,
North America,Canada,Hydro One Inc,Corporate,17879435,3076032,
North America,Canada,Hydro Quebec,Government Related,775700290,133453813,
North America,Canada,Manulife Financial Corp,Corporate,29941505,5151227,
North America,Canada,Marathon Global Funding Corp,Corporate,63869500,10988301,
North America,Canada,Metro Inc,Corporate,17992297,3095449,
North America,Canada,Molson Coors Capital Finance ULC,Corporate,48420370,8330386,
North America,Canada,Nexen Inc,Corporate,201694734,34700169,
North America,Canada,Potash Corp of Saskatchewan Inc,Corporate,121204768,20852433,
North America,Canada,Province of Alberta Canada,Government Related,30411362,5232062,
North America,Canada,Province of British Columbia Canada,Government Related,123446276,21238069,
North America,Canada,Province of Manitoba Canada,Government Related,267107256,45953937,
North America,Canada,Province of Newfoundland Canada,Government Related,94857559,16319580,
North America,Canada,Province of New Brunswick Canada,Government Related,420449078,72335325,
North America,Canada,Province of Nova Scotia Canada,Government Related,382815104,65860663,
North America,Canada,Province of Ontario Canada,Government Related,3842394739,661057159,
North America,Canada,Province of Quebec Canada,Government Related,1772325080,304916143,
North America,Canada,Rogers Communications Inc,Corporate,307254194,52860937,
North America,Canada,Royal Bank of Canada,Corporate/Securitized,487268947,83831217,
North America,Canada,RONA Inc,Corporate,25195661,4334737,
North America,Canada,Shaw Communications Inc,Corporate,142311885,24483765,
North America,Canada,Suncor Energy Inc,Corporate,506761980,87184857,
North America,Canada,Sun Life Financial Inc,Corporate,79375589,13656015,
North America,Canada,Talisman Energy Inc,Corporate,159143380,27379506,
North America,Canada,Teck Resources Ltd,Corporate,94684296,16289771,
North America,Canada,TELUS Corp,Corporate,138077121,23755204,
North America,Canada,Thomson Reuters Corp,Corporate,304601985,52404643,
North America,Canada,Toronto-Dominion Bank/The,Securitized,86635076,14904959,
North America,Canada,TransAlta Corp,Corporate,63130219,10861113,
North America,Canada,TransCanada PipeLines Ltd,Corporate,475019225,81723738,
North America,Canada,Vale Canada Ltd,Corporate,49225111,8468836,
North America,Canada,VW Credit Canada Inc,Corporate,17566727,3022233,
North America,Canada,Wells Fargo Financial Canada Corp,Corporate,36432894,6268025,
North America,Canada,World Color Press Inc,Corporate,3133730,539136,
North America,Canada,Xstrata Canada Corp,Corporate,65878329,11333906,
North America,Canada,Xstrata Finance Canada Ltd,Corporate,295242571,50794421,
North America,Canada,Yellow Media Inc,Corporate,46292278,7964263,
Latin America,Cayman Islands,Axon Financial Funding Ltd,Corporate,8205,1412,
Latin America,Cayman Islands,BCP Finance Co,Corporate,24849848,4275243,
Latin America,Cayman Islands,BPI Capital Finance Ltd,Corporate,4147551,713557,
Latin America,Cayman Islands,Brazil Development Funding Corp,Government Related,12407508,2134625,
Latin America,Cayman Islands,Embraer Overseas Ltd,Corporate,43413924,7469062,
Latin America,Cayman Islands,Hongkong Land Finance Cayman Island Co Ltd,Corporate,86040823,14802722,
Latin America,Cayman Islands,Hutchison Whampoa Finance 09 Ltd,Corporate,96445585,16592789,
Latin America,Cayman Islands,Hutchison Whampoa International 09 Ltd,Corporate,49503922,8516804,
Latin America,Cayman Islands,Hutchison Whampoa International 09/16 Ltd,Corporate,93086314,16014850,
Latin America,Cayman Islands,Kuwait Projects Co,Corporate,39163538,6737813,
Latin America,Cayman Islands,Petrobras International Finance Co - Pifco,Government Related,166220897,28597144,
Latin America,Cayman Islands,TDIC Finance Ltd,Government Related,32762721,5636597,
Latin America,Cayman Islands,Thames Water Utilities Cayman Finance Ltd,Corporate,35344980,6080857,
Latin America,Cayman Islands,Transocean Inc,Corporate,159087098,27369823,
Latin America,Cayman Islands,Usiminas Commercial Ltd,Corporate,19793742,3405375,
Latin America,Cayman Islands,Vale Overseas Ltd,Corporate,508519117,87487160,
Latin America,Cayman Islands,Voto-Votorantim Overseas Trading Operations NV,Corporate,30733089,5287413,
Latin America,Cayman Islands,Yorkshire Water Services Bradford Finance Ltd,Corporate,102131238,17570966,
Latin America,Chile,Banco del Estado de Chile,Government Related,27921484,4803696,
Latin America,Chile,Banco Santander Chile,Corporate,29291324,5039368,
Latin America,Chile,Celulosa Arauco y Constitucion SA,Corporate,62079049,10680266,
Latin America,Chile,Colbun SA,Corporate,24823017,4270627,
Latin America,Chile,Corp Nacional del Cobre de Chile,Government Related,105108749,18083226,
Latin America,Chile,Government of Chile,Government,58054975,9987953,
Latin America,Chile,Inversiones CMPC SA,Corporate,18713535,3219533,
Latin America,Chile,Transelec SA,Corporate,3499359,602040,
Asia,China,China Development Bank Corp,Government Related,7559289,1300523,
Asia,China,China Government International Bond,Government Related,248712269,42789208,
Asia,China,Export-Import Bank of China,Government Related,159928434,27514569,
Asia,China,Novartis Capital Corp,Corporate,31362024,5395617,
Europe,Croatia,Croatian Bank for Reconstruction & Development,Government Related,1885312,324355,
Europe,Croatia,Government of Croatia,Government,271307933,46676634,
Europe,Cyprus,Government of Cyprus,Government,324038472,55748554,
Europe,Cyprus,Marfin Popular Bank PCL,Corporate,37901272,6520649,
Europe,Czech Republic,CEZ AS,Government Related,242933493,41795010,
Europe,Czech Republic,Government of the Czech Republic,Government,404410520,69576003,
Europe,Denmark,BRFkredit AS,Government Related,237926523,40933595,
Europe,Denmark,Carlsberg Breweries A/S,Corporate,51374204,8838573,
Europe,Denmark,Danica Pension Livsforsikringsaktieselskab,Corporate,25902620,4456365,
Europe,Denmark,Danske Bank A/S,Corporate,1512309861,260182342,
Europe,Denmark,DONG Energy A/S,Government Related,426409582,73360788,
Europe,Denmark,FIH Erhvervsbank A/S,Government Related,287837044,49520352,
Europe,Denmark,Government of Denmark,Government,7609288066,1309124829,
Europe,Denmark,Kommunekredit,Government Related,619657655,106607769,
Europe,Denmark,Nykredit Realkredit A/S,Securitized,70607329,12147497,
Europe,Denmark,Realkredit Danmark A/S,Securitized,2738926970,471213242,
Europe,Denmark,Spar Nord Bank A/S,Government Related,71945446,12377711,
Africa,Egypt,Government of Egypt,Government Related,162413181,27942053,
Europe,Estonia,Eesti Energia AS,Government Related,80166702,13792121,
Europe,Finland,Aktia Real Estate Mortgage Bank PLC,Securitized,489439813,84204699,
Europe,Finland,Elisa OYJ,Corporate,42240937,7267258,
Europe,Finland,Fortum OYJ,Government Related,262068896,45087122,
Europe,Finland,Government of Finland,Government,1844077578,317260659,
Europe,Finland,Metso OYJ,Corporate,41248943,7096592,
Europe,Finland,Nokia OYJ,Corporate,88608683,15244505,
Europe,Finland,OP Mortgage Bank,Securitized,588686531,101279403,
Europe,Finland,Pohjola Bank PLC,Corporate,114052263,19621895,
Europe,Finland,Sampo Housing Loan Bank PLC,Corporate,257677613,44331632,
Europe,Finland,Sampo OYJ,Corporate,319971362,55048836,
Europe,Finland,Teollisuuden Voima OYJ,Corporate,106636893,18346132,
Europe,France,Agence Francaise de Developpement,Government Related,824334963,141821069,
Europe,France,Alstom SA,Corporate,115121150,19805789,
Europe,France,Areva SA,Government Related,146122889,25139422,
Europe,France,Autoroutes du Sud de la France,Corporate,281628814,48452269,
Europe,France,AXA SA,Corporate,651979000,112168430,
Europe,France,Banques Populaires Covered Bond,Securitized,667112996,114772128,
Europe,France,Banque Federative du Credit Mutuel,Corporate,624065258,107366066,
Europe,France,Banque PSA Finance,Corporate,248894817,42820614,
Europe,France,BNP Paribas,Corporate,372034643,64005960,
Europe,France,BNP Paribas Home Loan Covered Bonds SA,Securitized,1169571151,201216542,
Europe,France,BNP Paribas Public Sector SCF,Corporate,244391432,42045838,
Europe,France,Bouygues SA,Corporate,171375231,29483911,
Europe,France,Caisse des Depots et Consignations,Government Related,398195749,68506796,
Europe,France,Caisse d'Amortissement de la Dette Sociale,Government Related,4011031991,690070020,
Europe,France,Caisse Nationale des Autoroutes,Government Related,411834359,70853223,
Europe,France,Caisse Refinancement de l'Habitat,Securitized,3609290337,620953176,
Europe,France,Carrefour SA,Corporate,255028263,43875830,
Europe,France,Casino Guichard Perrachon SA,Corporate,191707101,32981867,
Europe,France,Cie de St-Gobain,Corporate,263259734,45291997,
Europe,France,Cie Financiere et Industrielle des Autoroutes,Corporate,208622082,35891971,
Europe,France,Ciments Francais SA,Corporate,47906519,8241982,
Europe,France,CIF Euromortgage,Securitized,1016987122,174965526,
Europe,France,CM-CIC Covered Bonds,Securitized,3858407785,663812092,
Europe,France,CNP Assurances,Corporate,121827778,20959618,
Europe,France,Credit Agricole Covered Bonds,Securitized,468092241,80531998,
Europe,France,Credit Agricole SA,Corporate,1010042027,173770671,
Europe,France,Credit Foncier de France,Securitized,10036302958,1726675778,
Europe,France,Credit Immobilier de France,Corporate,604996442,104085409,
Europe,France,Credit Logement SA,Corporate,165994677,28558224,
Europe,France,Credit Mutuel Arkea,Corporate,419619156,72192543,
Europe,France,Dexia Credit Local SA,Corporate,1076681254,185235485,
Europe,France,Dexia Municipal Agency SA,Securitized,7999653681,1376284504,
Europe,France,EDF SA,Government Related,1539067177,264785751,
Europe,France,France Telecom SA,Corporate,1220413572,209963625,
Europe,France,GDF Suez,Corporate,220940172,38011212,
Europe,France,GIE PSA Tresorerie,Corporate,37027741,6370364,
Europe,France,Government of France,Government,52344954259,9005583528,
Europe,France,Groupe BPCE,Corporate,347281780,59747403,
Europe,France,Groupe des Assurances Mutuelles Agricoles,Corporate,893029485,153639481,
Europe,France,HSBC France,Corporate/Securitized,447084741,76917805,
Europe,France,Imerys SA,Corporate,84150562,14477516,
Europe,France,Klepierre,Corporate,65634540,11291964,
Europe,France,Korreden SA,Corporate,2264,389,
Europe,France,Lafarge SA,Corporate,408422559,70266247,
Europe,France,LaSer Cofinoga,Corporate,54848647,9436326,
Europe,France,La Mondiale Vie,Corporate,85525525,14714069,
Europe,France,La Poste,Government Related,217164494,37361633,
Europe,France,Legrand France SA,Corporate,4695641,807852,
Europe,France,Natixis,Corporate,505252477,86925157,
Europe,France,PPR,Corporate,102611321,17653561,
Europe,France,RCI Banque SA,Corporate,134027927,23058568,
Europe,France,Regie Autonome des Transports Parisiens,Government Related,267799330,46073003,
Europe,France,Reseau Ferre de France,Government Related,1155578657,198809231,
Europe,France,RTE EDF Transport SA,Government Related,101332971,17433629,
Europe,France,Sanofi-Aventis SA,Corporate,67841843,11671715,
Europe,France,SA de Gestion des Stocks de Securite,Government Related,87994220,15138791,
Europe,France,Schneider Electric SA,Corporate,321463398,55305531,
Europe,France,Societe Des Autoroutes Paris-Rhin-Rhone,Corporate,51522461,8864079,
Europe,France,Societe Financement de l'Economie Francaise,Government Related,1925222509,331221077,
Europe,France,Societe Francaise du Radiotelephone,Corporate,42409141,7296196,
Europe,France,Societe Generale,Corporate,949101649,163286305,
Europe,France,Societe Generale SCF,Securitized,383694908,66012027,
Europe,France,Societe Nationale des Chemins de Fer Francais,Government Related,780809549,134332826,
Europe,France,Sodexo,Corporate,35403120,6090859,
Europe,France,Solvay Finance France SA,Corporate,32891826,5658809,
Europe,France,Suez Environnement Co,Corporate,214278437,36865107,
Europe,France,Technicolor,Corporate,155955,26831,
Europe,France,Total Capital SA,Corporate,282466554,48596396,
Europe,France,Unedic,Government Related,182322201,31367260,
Europe,France,Unibail-Rodamco SE,Corporate,34536479,5941760,
Europe,France,Vauban Mobilisation Garantie,Securitized,374448485,64421245,
Europe,France,Veolia Environnement SA,Corporate,928921910,159814522,
Europe,France,Vinci SA,Corporate,39699164,6829964,
Europe,France,Vivendi SA,Corporate,142842542,24575061,
Europe,Germany,Aareal Bank AG,Government Related,323606266,55674196,
Europe,Germany,Allianz SE,Corporate,120211078,20681476,
Europe,Germany,Bayerische Landesbank,Corporate/Securitized,2167919057,372975322,
Europe,Germany,Bayerische Landesbodenkreditanstalt,Government Related,422300251,72653807,
Europe,Germany,BayernLB Capital LLC I,Government Related,88213762,15176561,
Europe,Germany,Bayer AG,Corporate,91625183,15763472,
Europe,Germany,BASF SE,Corporate,378829300,65174933,
Europe,Germany,Bertelsmann AG,Corporate,245491471,42235092,
Europe,Germany,Bremer Landesbank Kreditanstalt Oldenburg - Girozentrale,Government Related,80107364,13781912,
Europe,Germany,Commerzbank AG,Corporate,860420373,148029311,
Europe,Germany,Daimler AG,Corporate,393056838,67622682,
Europe,Germany,DekaBank Deutsche Girozentrale,Government Related,502430166,86439598,
Europe,Germany,Deutsche Apotheker-und Aerztebank eG,Corporate,164710710,28337326,
Europe,Germany,Deutsche Bank AG,Corporate,1004420647,172803552,
Europe,Germany,Deutsche Pfandbriefbank AG,Securitized,4984574935,857561279,
Europe,Germany,Deutsche Postbank AG,Government Related,324294245,55792558,
Europe,Germany,Dexia Kommunalbank Deutschland AG,Securitized,382535316,65812527,
Europe,Germany,Dresdner Bank AG,Corporate,114627131,19720797,
Europe,Germany,Duesseldorfer Hypothekenbank AG,Corporate/Securitized,603528830,103832917,
Europe,Germany,Eurogrid GmbH,Corporate,34167827,5878336,
Europe,Germany,Eurohypo AG,Securitized,4763305813,819493473,
Europe,Germany,EWE AG,Corporate,79979316,13759882,
Europe,Germany,Free State of Bavaria,Government Related,420272600,72304963,
Europe,Germany,Gemeinsame Deutsche Bundeslaender,Government Related,1112802665,191449921,
Europe,Germany,Gothaer Allgemeine Versicherung AG,Corporate,65039784,11189640,
Europe,Germany,Government of Germany,Government,73609206530,12663949511,
Europe,Germany,Henkel AG & Co KGaA,Corporate,43283689,7446656,
Europe,Germany,HSH Finanzfonds AoeR,Government Related,107874391,18559035,
Europe,Germany,HSH Nordbank AG,Government Related,1664493078,286364401,
Europe,Germany,Hypo Real Estate Bank International AG,Corporate/Securitized,11324280,1948263,
Europe,Germany,IKB Deutsche Industriebank AG,Corporate,325324196,55969754,
Europe,Germany,Kreditanstalt fuer Wiederaufbau,Government Related,17107833120,2943283117,
Europe,Germany,Landesbank Baden-Wuerttemberg,Corporate,403036232,69339567,
Europe,Germany,Landesbank Berlin AG,Government Related,793419882,136502345,
Europe,Germany,Landesbank Hessen-Thueringen Girozentrale,Government Related,189026381,32520668,
Europe,Germany,Landwirtschaftliche Rentenbank,Government Related,2639940650,454183338,
Europe,Germany,MAN SE,Corporate,47860797,8234116,
Europe,Germany,Merck KGaA,Corporate,221825737,38163568,
Europe,Germany,Metro AG,Corporate,186659737,32113503,
Europe,Germany,Muenchener Rueckversicherungs AG,Corporate,303304584,52181434,
Europe,Germany,Norddeutsche Landesbank Girozentrale,Government Related,374072645,64356584,
Europe,Germany,State of Baden-Wurttemberg,Government Related,1357633558,233571365,
Europe,Germany,State of Berlin,Government Related,533648839,91810553,
Europe,Germany,State of Brandenburg,Government Related,582179190,100159861,
Europe,Germany,State of Hesse,Government Related,851988049,146578589,
Europe,Germany,State of North Rhine-Westphalia,Government Related,6650453561,1144164053,
Europe,Germany,State of Rhineland-Palatinate,Government Related,197335701,33950228,
Europe,Germany,State of Schleswig-Holstein,Government Related,166526783,28649769,
Europe,Germany,ThyssenKrupp AG,Corporate,47121866,8106988,
Europe,Germany,UniCredit Bank AG,Securitized,637721736,109715568,
Europe,Germany,Voith GmbH,Corporate,40989576,7051970,
Europe,Germany,Volkswagen Financial Services AG,Corporate,285288457,49081885,
Europe,Germany,Volkswagen Leasing GmbH,Corporate,41368835,7117219,
Europe,Germany,WestLB AG,Government Related,699448538,120335232,
Europe,Germany,WL BANK AG Westfaelische Landschaft Bodenkreditbank,Securitized,824322027,141818843,
Europe,Greece,EFG Hellas Funding Ltd,Corporate,31376568,5398119,
Europe,Greece,Government of Greece,Government,4920277117,846499289,
Europe,Greece,National Bank of Greece SA,Securitized,83986057,14449214,
Europe,Guernsey,F&C Commercial Property Finance Ltd,Corporate,27889648,4798219,
Asia,Hong Kong,Bank of China Hong Kong Ltd,Corporate,92838477,15972211,
Asia,Hong Kong,CLP Power Hong Kong Financing Ltd,Corporate,31949794,5496739,
Asia,Hong Kong,Gain Silver Finance Ltd,Corporate,32424081,5578336,
Asia,Hong Kong,Hong Kong Special Administrative Region,Government,64602596,11114425,
Asia,Hong Kong,Hutchison Whampoa Finance 03/13 Ltd,Corporate,103312145,17774132,
Asia,Hong Kong,Hutchison Whampoa Finance 05 Ltd,Corporate,81176326,13965819,
Asia,Hong Kong,Hutchison Whampoa International 03/13 Ltd,Corporate,76008336,13076703,
Asia,Hong Kong,Hutchison Whampoa International 03/33 Ltd,Corporate,419386371,72152494,
Asia,Hong Kong,Jardine Strategic Finance Ltd,Corporate,30532898,5252972,
Europe,Hungary,Government of Hungary,Government,903346184,155414397,
Europe,Hungary,OTP Bank PLC,Corporate,33720320,5801345,
Europe,Iceland,Danaher European Finance Co ehf,Corporate,41714238,7176643,
Europe,Iceland,Glitnir Banki HF,Corporate,69118371,11891333,
Europe,Iceland,Kaupthing Bank Hf,Corporate,19558601,3364921,
Europe,Iceland,Landsbanki Islands HF,Corporate,10317141,1774992,
Asia,India,Axis Bank Ltd,Corporate,29444651,5065746,
Asia,India,ICICI Bank Ltd,Corporate,182943030,31474070,
Asia,India,Indian Oil Corp Ltd,Government Related,24441784,4205038,
Asia,India,State Bank of India,Government Related,60538176,10415170,
International,International Organisations,African Development Bank,Government Related,336827499,57948817,
International,International Organisations,Asian Development Bank,Government Related,531320582,91409993,
International,International Organisations,Corp Andina de Fomento,Government Related,135894277,23379661,
International,International Organisations,Council Of Europe Development Bank,Government Related,153705593,26443973,
International,International Organisations,Eurofima,Government Related,1161738160,199868931,
International,International Organisations,European Investment Bank,Government Related,22273428984,3831987782,
International,International Organisations,European Union,Government Related,1091581011,187798884,
International,International Organisations,International Finance Facility for Immunisation,Government Related,29456360,5067761,
International,International Organisations,Inter-American Development Bank,Government Related,41921573,7212314,
International,International Organisations,Nordic Investment Bank,Government Related,968907602,166693781,
International,International Organisations,World Bank Group/The,Government Related,1281685898,220505101,
Europe,Ireland,Allied Irish Banks PLC,Government Related,1886337094,324531113,
Europe,Ireland,Anglo Irish Bank Corp Ltd,Corporate,280559975,48268383,
Europe,Ireland,Anglo Irish Capital GP Ltd,Corporate,3119106,536620,
Europe,Ireland,Bank of Ireland Mortgage Bank,Securitized,517562823,89043066,
Europe,Ireland,Bord Gais Eireann,Government Related,41775273,7187144,
Europe,Ireland,Celtic Residential Irish Mortgage Securitisation,Securitized,635605582,109351498,
Europe,Ireland,Depfa ACS Bank,Securitized,1734724598,298447243,
Europe,Ireland,EBS Building Society,Government Related,161016614,27701783,
Europe,Ireland,Freshwater Finance PLC,Corporate,46955954,8078444,
Europe,Ireland,GE Capital European Funding,Corporate,1677194934,288549666,
Europe,Ireland,GE Capital UK Funding,Corporate,1004834982,172874836,
Europe,Ireland,Government of Ireland,Government,2903457991,499519654,
Europe,Ireland,Governor & Co of the Bank of Ireland/The,Corporate/Securitized,2340930623,402740752,
Europe,Ireland,Irish Life Assurance PLC,Corporate,3874634,666604,
Europe,Ireland,Irish Life & Permanent Group Holdings PLC,Government Related,842015795,144862933,
