Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Oceania,Australia,ASX Ltd,Financials,282780571,50811836,0.9,0.9,Australia
Oceania,Australia,Atlas Iron Ltd,Basic Materials,323995576,58217614,3.44,3.44,Australia
Oceania,Australia,Aurizon Holdings Ltd,Industrials,143415849,25769884,0.31,0.31,Australia
Oceania,Australia,Aurora Oil & Gas Ltd,Oil & Gas,63436634,11398703,0.68,0.68,Australia
Oceania,Australia,Ausdrill Ltd,Industrials,30039045,5397609,0.59,0.59,Australia
Oceania,Australia,Ausenco Ltd,Basic Materials,13281718,2386545,0.58,0.58,Australia
Oceania,Australia,Austin Engineering Ltd,Industrials,11576920,2080216,0.64,0.64,Australia
Oceania,Australia,Australand Property Group,Financials,45865695,8241444,0.4,0.4,Australia
Oceania,Australia,Australian Agricultural Co Ltd,Consumer Goods,13630591,2449232,0.64,0.64,Australia
Oceania,Australia,Australian Infrastructure Fund,Industrials,78329942,14074829,0.7,0.7,Australia
Oceania,Australia,Australian Pharmaceutical Industries Ltd,Consumer Services,7541929,1355182,0.57,0.57,Australia
Oceania,Australia,Australia & New Zealand Banking Group Ltd,Financials,3138479677,563942263,0.79,0.79,Australia
Oceania,Australia,Automotive Holdings Group Ltd,Consumer Services,18884472,3393284,0.38,0.38,Australia
Oceania,Australia,AWE Ltd,Oil & Gas,134220619,24117626,3.66,3.66,Australia
Oceania,Australia,Bank of Queensland Ltd,Financials,315240056,56644366,2.37,2.37,Australia
Oceania,Australia,Base Resources Ltd,Basic Materials,6817422,1224998,0.9,0.9,Australia
Oceania,Australia,Bathurst Resources Ltd,Basic Materials,10465453,1880500,0.71,0.71,New Zealand
Oceania,Australia,Beach Energy Ltd,Oil & Gas,386646261,69475093,3.58,3.58,Australia
Oceania,Australia,Beadell Resources Ltd,Basic Materials,27067045,4863581,0.64,0.64,Australia
Oceania,Australia,Bendigo and Adelaide Bank Ltd,Financials,140571622,25258815,0.7,0.7,Australia
Oceania,Australia,BHP Billiton Ltd,Basic Materials,5005313661,899387029,0.73,0.44,Australia
Oceania,Australia,Billabong International Ltd,Consumer Goods,15602266,2803516,0.68,0.68,Australia
Oceania,Australia,BlueScope Steel Ltd,Basic Materials,73863197,13272215,0.66,0.66,Australia
Oceania,Australia,Boart Longyear Ltd,Oil & Gas,36555998,6568617,0.73,0.73,Australia
Oceania,Australia,Boral Ltd,Industrials,228848723,41121014,1.18,1.18,Australia
Oceania,Australia,Bradken Ltd,Industrials,39390906,7078012,0.74,0.74,Australia
Oceania,Australia,Brambles Ltd,Industrials,614215570,110366214,0.91,0.91,Australia
Oceania,Australia,BWP Trust,Financials,48823668,8772951,0.73,0.73,Australia
Oceania,Australia,carsales.com Ltd,Consumer Services,52343079,9405342,0.52,0.52,Australia
Oceania,Australia,Cabcharge Australia Ltd,Industrials,19532562,3509737,0.64,0.64,Australia
Oceania,Australia,Caltex Australia Ltd,Oil & Gas,106081943,19061487,0.35,0.35,Australia
Oceania,Australia,Carbon Energy Ltd,Basic Materials,745814,134013,0.39,0.39,Australia
Oceania,Australia,Cardno Ltd,Industrials,43953873,7897915,0.77,0.77,Australia
Oceania,Australia,Carnarvon Petroleum Ltd,Oil & Gas,4670340,839197,1.2,1.2,Australia
Oceania,Australia,Centro Retail Australia,Financials,112866969,20280665,0.6,0.6,Australia
Oceania,Australia,CFS Retail Property Trust Group,Financials,201825065,36265229,0.64,0.64,Australia
Oceania,Australia,Challenger Diversified Property Group,Financials,51382513,9232741,1.67,1.67,Australia
Oceania,Australia,Challenger Ltd/Australia,Financials,77357542,13900102,0.69,0.69,Australia
Oceania,Australia,Charter Hall Group,Financials,36542969,6566276,0.65,0.65,Australia
Oceania,Australia,Charter Hall Retail REIT,Financials,51268265,9212212,0.71,0.71,Australia
Oceania,Australia,Clough Ltd,Oil & Gas,8496738,1526749,0.2,0.2,Australia
Oceania,Australia,Coalspur Mines Ltd,Basic Materials,9857597,1771277,0.38,0.38,Australia
Oceania,Australia,Coal of Africa Ltd,Basic Materials,3607129,648152,0.33,0.33,Australia
Oceania,Australia,Coca-Cola Amatil Ltd,Consumer Goods,402004551,72234769,0.68,0.68,Australia
Oceania,Australia,Cochlear Ltd,Health Care,161603498,29037958,0.62,0.62,Australia
Oceania,Australia,Cockatoo Coal Ltd,Basic Materials,3960941,711727,0.59,0.59,Australia
Oceania,Australia,Coffey International Ltd,Industrials,1409325,253237,0.29,0.29,Australia
Oceania,Australia,Cokal Ltd,Basic Materials,15152181,2722642,3.99,3.99,Australia
Oceania,Australia,Commonwealth Bank of Australia,Financials,4521978302,812538215,0.78,0.78,Australia
Oceania,Australia,Commonwealth Property Office Fund,Financials,91113522,16371865,0.66,0.66,Australia
Oceania,Australia,Computershare Ltd,Industrials,231844059,41659235,0.8,0.8,Australia
Oceania,Australia,Crown Ltd,Consumer Services,261406179,46971148,0.58,0.58,Australia
Oceania,Australia,CSL Ltd,Health Care,1433203244,257527199,0.92,0.92,Australia
Oceania,Australia,CSR Ltd,Industrials,117126158,21045983,2.04,2.04,Australia
Oceania,Australia,Cudeco Ltd,Basic Materials,29621717,5322621,0.63,0.63,Australia
Oceania,Australia,Dart Energy Ltd,Basic Materials,4725500,849108,0.58,0.58,Australia
Oceania,Australia,David Jones Ltd,Consumer Services,43029414,7731803,0.59,0.59,Australia
Oceania,Australia,Deep Yellow Ltd,Basic Materials,1171614,210523,0.23,0.23,Australia
Oceania,Australia,Dexus Property Group,Financials,164851628,29621603,0.58,0.58,Australia
Oceania,Australia,Discovery Metals Ltd,Basic Materials,29381404,5279440,0.64,0.64,Australia
Oceania,Australia,Downer EDI Ltd,Industrials,60997581,10960439,0.61,0.61,Australia
Oceania,Australia,Drillsearch Energy Ltd,Oil & Gas,21747784,3907782,0.58,0.58,Australia
Oceania,Australia,DuluxGroup Ltd,Industrials,280315349,50368869,3.43,3.43,Australia
Oceania,Australia,DUET Group,Utilities,85762239,15410312,0.62,0.62,Australia
Oceania,Australia,Echo Entertainment Group Ltd,Consumer Services,101104090,18167035,0.62,0.62,Australia
Oceania,Australia,Elders Ltd,Consumer Goods,1628714,292658,0.55,0.55,Australia
Oceania,Australia,Emeco Holdings Ltd,Industrials,14404340,2588265,0.68,0.68,Australia
Oceania,Australia,Energy Resources of Australia Ltd,Basic Materials,117097468,21040828,3.08,3.08,Australia
Oceania,Australia,Energy World Corp Ltd,Utilities,20630713,3707060,0.56,0.56,Australia
Oceania,Australia,Envestra Ltd,Utilities,49417772,8879704,0.57,0.57,Australia
Oceania,Australia,Equatorial Resources Ltd,Basic Materials,4945934,888717,0.55,0.55,Australia
Oceania,Australia,Evolution Mining Ltd,Basic Materials,31407025,5643417,0.45,0.45,Australia
Oceania,Australia,Fairfax Media Ltd,Consumer Services,15665024,2814792,0.23,0.23,Australia
Oceania,Australia,FKP Property Group,Financials,11678067,2098390,0.56,0.56,Australia
Oceania,Australia,Fleetwood Corp Ltd,Consumer Goods,24263873,4359889,0.71,0.71,Australia
Oceania,Australia,FlexiGroup Ltd/Australia,Financials,28706388,5158149,0.46,0.46,Australia
Oceania,Australia,Flight Centre Ltd,Consumer Services,88298862,15866109,0.57,0.57,Australia
Oceania,Australia,Flinders Mines Ltd,Basic Materials,9655123,1734895,1.31,1.31,Australia
Oceania,Australia,Fortescue Metals Group Ltd,Basic Materials,343060417,61643307,0.41,0.41,Australia
Oceania,Australia,Galaxy Resources Ltd,Basic Materials,4365958,784504,0.34,0.34,Australia
Oceania,Australia,Geodynamics Ltd,Utilities,638421,114716,0.25,0.25,Australia
Oceania,Australia,Gindalbie Metals Ltd,Basic Materials,6992737,1256500,0.34,0.34,Australia
Oceania,Australia,Goodman Fielder Ltd,Consumer Goods,224948252,40420152,3.21,3.21,Australia
Oceania,Australia,Goodman Group,Financials,359525058,64601780,0.84,0.84,Australia
Oceania,Australia,GPT Group,Financials,333546430,59933773,0.89,0.89,Australia
Oceania,Australia,GrainCorp Ltd,Consumer Goods,96006052,17250986,0.59,0.59,Australia
Oceania,Australia,Grange Resources Ltd,Basic Materials,2,0,,0.0,Australia
Oceania,Australia,Gryphon Minerals Ltd,Basic Materials,40420614,7263037,3.39,3.39,Australia
Oceania,Australia,Gunns Ltd,Basic Materials,365923,65751,0.47,0.47,Australia
Oceania,Australia,GUD Holdings Ltd,Consumer Goods,23035166,4139107,0.65,0.65,Australia
Oceania,Australia,GWA Group Ltd,Industrials,145903483,26216878,3.6,3.6,Australia
Oceania,Australia,Harvey Norman Holdings Ltd,Consumer Services,52992106,9521963,0.45,0.45,Australia
Oceania,Australia,Hills Holdings Ltd,Industrials,6665596,1197717,0.52,0.52,Australia
Oceania,Australia,Horizon Oil Ltd,Oil & Gas,21804519,3917977,0.78,0.78,Australia
Oceania,Australia,iiNET Ltd,Technology,20451690,3674892,0.48,0.48,Australia
Oceania,Australia,Iluka Resources Ltd,Basic Materials,392478884,70523136,1.8,1.8,Australia
Oceania,Australia,Imdex Ltd,Oil & Gas,16494114,2963769,0.8,0.8,Australia
Oceania,Australia,Incitec Pivot Ltd,Basic Materials,170476888,30632386,0.56,0.56,Australia
Oceania,Australia,Independence Group NL,Basic Materials,35698489,6414535,0.57,0.57,Australia
Oceania,Australia,Indophil Resources NL,Basic Materials,7322391,1315734,0.44,0.44,Australia
Oceania,Australia,Infigen Energy,Utilities,6510792,1169901,0.59,0.59,Australia
Oceania,Australia,Insurance Australia Group Ltd,Financials,506626871,91033982,0.9,0.9,Australia
Oceania,Australia,International Ferro Metals Ltd,Basic Materials,3332722,598845,0.68,0.68,Australia
Oceania,Australia,Intrepid Mines Ltd,Basic Materials,5357514,962673,0.79,0.79,Australia
Oceania,Australia,Investa Office Fund,Financials,78705085,14142237,0.75,0.75,Australia
Oceania,Australia,Invocare Ltd,Consumer Services,42585908,7652111,0.76,0.76,Australia
Oceania,Australia,IOOF Holdings Ltd,Financials,66412365,11933402,0.69,0.69,Australia
Oceania,Australia,Iress Ltd,Technology,41591639,7473454,0.68,0.68,Australia
Oceania,Australia,Ivanhoe Australia Ltd,Basic Materials,15878192,2853096,0.78,0.78,Australia
Oceania,Australia,James Hardie Industries Plc,Industrials,144651461,25991907,0.62,0.62,Ireland
Oceania,Australia,JB Hi-Fi Ltd,Consumer Services,120470603,21646935,2.04,2.04,Australia
Oceania,Australia,Jupiter Mines Ltd,Basic Materials,105374,18934,0.01,0.01,Australia
Oceania,Australia,Kangaroo Resources Ltd,Basic Materials,404449,72674,0.06,0.06,Australia
Oceania,Australia,Karoon Gas Australia Ltd,Oil & Gas,51687277,9287503,0.76,0.76,Australia
Oceania,Australia,Kingsgate Consolidated Ltd,Basic Materials,23978178,4308554,0.62,0.62,Australia
Oceania,Australia,Kingsrose Mining Ltd,Basic Materials,3569210,641339,0.25,0.25,Australia
Oceania,Australia,Leighton Holdings Ltd,Industrials,253577527,45564445,0.73,0.73,Australia
Oceania,Australia,Lend Lease Group,Financials,270780481,48655583,0.88,0.88,Australia
Oceania,Australia,Linc Energy Ltd,Oil & Gas,21516956,3866305,0.62,0.62,Australia
Oceania,Australia,Lion Selection Group Ltd,Financials,186719,33551,,0.0,Australia
Oceania,Australia,Lynas Corp Ltd,Basic Materials,47998875,8624747,0.74,0.74,Australia
Oceania,Australia,M2 Telecommunications Group Ltd,Telecommunications,26202969,4708318,0.69,0.69,Australia
Oceania,Australia,Macmahon Holdings Ltd,Basic Materials,12147564,2182753,0.74,0.74,Australia
Oceania,Australia,Macquarie Atlas Roads Group,Industrials,32751157,5884939,0.71,0.71,Australia
Oceania,Australia,Macquarie Group Ltd,Financials,662626817,119065059,0.95,0.95,Australia
Oceania,Australia,McMillan Shakespeare Ltd,Financials,27666814,4971352,0.46,0.46,Australia
Oceania,Australia,Medusa Mining Ltd,Basic Materials,24092449,4329087,0.41,0.41,Australia
Oceania,Australia,Mermaid Marine Australia Ltd,Industrials,28282837,5082043,0.64,0.64,Australia
Oceania,Australia,Mesoblast Ltd,Health Care,46245862,8309755,0.53,0.53,Australia
Oceania,Australia,Metcash Ltd,Consumer Services,104292053,18739869,0.62,0.62,Australia
Oceania,Australia,Miclyn Express Offshore Ltd,Oil & Gas,128149515,23026731,3.25,3.25,Bermuda
Oceania,Australia,Mincor Resources NL,Basic Materials,4684975,841827,0.44,0.44,Australia
Oceania,Australia,Mineral Deposits Ltd,Basic Materials,13405965,2408870,0.72,0.72,Australia
Oceania,Australia,Mineral Resources Ltd,Basic Materials,47385310,8514498,0.46,0.46,Australia
Oceania,Australia,Mirabela Nickel Ltd,Basic Materials,17823409,3202625,0.73,0.73,Australia
Oceania,Australia,Mirvac Group,Financials,184022402,33066332,0.63,0.63,Australia
Oceania,Australia,Monadelphous Group Ltd,Industrials,70985134,12755067,0.55,0.55,Australia
Oceania,Australia,Mount Gibson Iron Ltd,Basic Materials,35981,6465,,0.0,Australia
Oceania,Australia,Murchison Metals Ltd,Basic Materials,1248634,224363,1.2,1.2,Australia
Oceania,Australia,Myer Holdings Ltd,Consumer Services,45561234,8186736,0.63,0.63,Australia
Oceania,Australia,National Australia Bank Ltd,Financials,3448699173,619684502,1.02,1.02,Australia
Oceania,Australia,Navitas Ltd,Consumer Services,53615417,9633964,0.53,0.53,Australia
Oceania,Australia,Newcrest Mining Ltd,Basic Materials,437567775,78624999,0.45,0.45,Australia
Oceania,Australia,New Hope Corp Ltd,Basic Materials,43386368,7795942,0.21,0.21,Australia
Oceania,Australia,Nexus Energy Ltd,Oil & Gas,6662270,1197120,0.56,0.56,Australia
Oceania,Australia,Northern Star Resources Ltd,Basic Materials,10703453,1923266,0.35,0.35,Australia
Oceania,Australia,NRW Holdings Ltd,Industrials,15817170,2842131,0.52,0.52,Australia
Oceania,Australia,Nufarm Ltd/Australia,Basic Materials,52488064,9431394,0.6,0.6,Australia
Oceania,Australia,Oakton Ltd,Technology,3127146,561906,0.46,0.46,Australia
Oceania,Australia,Oil Search Ltd,Oil & Gas,479730223,86201019,0.89,0.89,Papua New Guinea
Oceania,Australia,OM Holdings Ltd,Basic Materials,2620068,470791,0.26,0.26,Bermuda
Oceania,Australia,Orica Ltd,Basic Materials,424173723,76218269,0.8,0.8,Australia
Oceania,Australia,Origin Energy Ltd,Utilities,631594446,113488962,0.86,0.86,Australia
Oceania,Australia,OZ Minerals Ltd,Basic Materials,28657383,5149343,0.24,0.24,Australia
Oceania,Australia,Pacific Brands Ltd,Consumer Goods,28279518,5081446,0.86,0.86,Australia
Oceania,Australia,Paladin Energy Ltd,Basic Materials,35723242,6418982,0.72,0.72,Australia
Oceania,Australia,PanAust Ltd,Basic Materials,64314714,11556483,0.55,0.55,Australia
Oceania,Australia,Panoramic Resources Ltd,Basic Materials,1999169,359224,0.28,0.28,Australia
Oceania,Australia,PaperlinX Ltd,Basic Materials,1317290,236699,0.51,0.51,Australia
Oceania,Australia,Perpetual Ltd,Financials,52088026,9359512,0.62,0.62,Australia
Oceania,Australia,Perseus Mining Ltd,Basic Materials,32061479,5761013,0.58,0.58,Australia
Oceania,Australia,Pharmaxis Ltd,Health Care,13942086,2505204,0.63,0.63,Australia
Oceania,Australia,Platinum Asset Management Ltd,Financials,32101092,5768131,0.25,0.25,Australia
Oceania,Australia,Premier Investments Ltd,Financials,116727266,20974308,1.99,1.98,Australia
Oceania,Australia,Primary Health Care Ltd,Health Care,73395194,13188122,0.63,0.63,Australia
Oceania,Australia,PrimeAg Australia Ltd,Consumer Goods,13127624,2358856,0.76,0.76,Australia
Oceania,Australia,Prime Infrastructure Group,Industrials,2,0,,0.0,Australia
Oceania,Australia,Programmed Maintenance Services Ltd,Industrials,7151114,1284958,0.55,0.55,Australia
Oceania,Australia,Qantas Airways Ltd,Consumer Services,80905187,14537566,0.41,0.41,Australia
Oceania,Australia,QBE Insurance Group Ltd,Financials,467943108,84083035,0.62,0.62,Australia
Oceania,Australia,Qube Holdings Ltd,Industrials,45711038,8213654,0.51,0.51,Australia
Oceania,Australia,Ramelius Resources Ltd,Basic Materials,7909189,1421174,0.92,0.92,Australia
Oceania,Australia,Ramsay Health Care Ltd,Health Care,144836442,26025146,0.45,0.45,Australia
Oceania,Australia,Regis Resources Ltd,Basic Materials,80646983,14491170,0.55,0.55,Australia
Oceania,Australia,Reject Shop Ltd/The,Consumer Services,16822727,3022816,0.75,0.75,Australia
Oceania,Australia,Resolute Mining Ltd,Basic Materials,35149418,6315874,0.58,0.58,Australia
Oceania,Australia,Rex Minerals Ltd,Basic Materials,3069596,551565,0.43,0.43,Australia
Oceania,Australia,REA Group Ltd,Financials,35253691,6334611,0.26,0.26,Australia
Oceania,Australia,Roc Oil Co Ltd,Oil & Gas,7737127,1390257,0.45,0.45,Australia
Oceania,Australia,Sandfire Resources NL,Basic Materials,186350726,33484700,2.43,2.43,Australia
Oceania,Australia,Santos Ltd,Oil & Gas,552714382,99315284,0.9,0.9,Australia
Oceania,Australia,Saracen Mineral Holdings Ltd,Basic Materials,8114908,1458139,0.62,0.62,Australia
Oceania,Australia,SAI Global Ltd,Industrials,30372784,5457578,0.6,0.6,Australia
Oceania,Australia,Seek Ltd,Industrials,86376793,15520739,0.63,0.63,Australia
Oceania,Australia,Senex Energy Ltd,Oil & Gas,30283644,5441560,0.66,0.66,Australia
Oceania,Australia,Seven Group Holdings Ltd,Consumer Services,33686588,6053023,0.22,0.22,Australia
Oceania,Australia,Seven West Media Ltd,Consumer Services,17229833,3095967,0.18,0.18,Australia
Oceania,Australia,Shopping Centres Australasia Property Group,Financials,51809819,9309522,1.02,1.02,Australia
Oceania,Australia,Sigma Pharmaceuticals Ltd,Consumer Services,41775591,7506507,0.83,0.83,Australia
Oceania,Australia,Silex Systems Ltd,Industrials,21097961,3791018,0.74,0.74,Australia
Oceania,Australia,Silver Lake Resources Ltd,Basic Materials,40684281,7310414,0.93,0.93,Australia
Oceania,Australia,Sims Metal Management Ltd,Basic Materials,8682789,1560179,0.08,0.08,Australia
Oceania,Australia,Skilled Group Ltd,Industrials,15856802,2849252,0.46,0.46,Australia
Oceania,Australia,SMS Management & Technology Ltd,Technology,9569194,1719454,0.52,0.52,Australia
Oceania,Australia,Sonic Healthcare Ltd,Health Care,269618233,48446742,0.88,0.88,Australia
Oceania,Australia,Southern Cross Media Group Ltd,Consumer Services,16347684,2937457,0.38,0.38,Australia
Oceania,Australia,Spark Infrastructure Group,Utilities,81396691,14625882,0.64,0.64,Australia
Oceania,Australia,SP AusNet,Utilities,67893648,12199568,0.31,0.31,Australia
Oceania,Australia,Starpharma Holdings Ltd,Health Care,9400223,1689093,0.44,0.44,Australia
Oceania,Australia,Stockland,Financials,435801147,78307560,0.97,0.97,Australia
Oceania,Australia,St Barbara Ltd,Basic Materials,17757885,3190851,0.44,0.44,Australia
Oceania,Australia,STW Communications Group Ltd,Consumer Services,9866434,1772864,0.38,0.38,Australia
Oceania,Australia,Suncorp Group Ltd,Financials,691038568,124170265,0.91,0.91,Australia
Oceania,Australia,Sundance Resources Ltd,Basic Materials,31773961,5709350,0.48,0.48,Australia
Oceania,Australia,Sunland Group Ltd,Financials,7543215,1355413,0.68,0.68,Australia
Oceania,Australia,Super Retail Group Ltd,Consumer Services,52371540,9410456,0.46,0.46,Australia
Oceania,Australia,Sydney Airport,Industrials,144911643,26038658,0.4,0.4,Australia
Oceania,Australia,Tabcorp Holdings Ltd,Consumer Services,72643932,13053130,0.56,0.56,Australia
Oceania,Australia,Tandou Ltd,Consumer Goods,14889202,2675388,4.0,4.0,Australia
Oceania,Australia,Tap Oil Ltd,Oil & Gas,3191456,573461,0.37,0.37,Australia
Oceania,Australia,Tatts Group Ltd,Consumer Services,154295128,27724743,0.64,0.64,Australia
Oceania,Australia,Telstra Corp Ltd,Telecommunications,661128611,118795851,0.21,0.21,Australia
Oceania,Australia,Ten Network Holdings Ltd,Consumer Services,19567858,3516079,0.45,0.45,Australia
Oceania,Australia,Tiger Resources Ltd,Basic Materials,7202548,1294200,0.63,0.63,Australia
Oceania,Australia,Toll Holdings Ltd,Industrials,127299905,22874068,0.67,0.67,Australia
Oceania,Australia,Tox Free Solutions Ltd,Industrials,12160444,2185067,0.62,0.62,Australia
Oceania,Australia,TPG Telecom Ltd,Telecommunications,30352798,5453986,0.26,0.26,Australia
Oceania,Australia,Transfield Services Ltd,Industrials,37971616,6822985,0.66,0.66,Australia
Oceania,Australia,Transpacific Industries Group Ltd,Industrials,191608593,34429467,2.69,2.69,Australia
Oceania,Australia,Transurban Group,Industrials,667375993,119918421,1.3,1.3,Australia
Oceania,Australia,Treasury Wine Estates Ltd,Consumer Goods,121918903,21907174,0.7,0.7,Australia
Oceania,Australia,Troy Resources Ltd,Basic Materials,12261234,2203177,0.64,0.64,Australia
Oceania,Australia,UGL Ltd,Industrials,62397176,11211927,0.6,0.6,Australia
Oceania,Australia,Virgin Australia Holdings Ltd,Consumer Services,34111014,6129287,0.57,0.57,Australia
Oceania,Australia,Watpac Ltd,Industrials,5208058,935817,0.82,0.82,Australia
Oceania,Australia,Wesfarmers Ltd,Consumer Services,2173129994,390482008,0.88,0.88,Australia
Oceania,Australia,Western Areas NL,Basic Materials,28161769,5060288,0.57,0.57,Australia
Oceania,Australia,Westfield Group,Financials,1154708399,207485450,0.85,0.85,Australia
Oceania,Australia,Westfield Retail Trust,Financials,460223739,82695969,0.86,0.86,Australia
Oceania,Australia,Westpac Banking Corp,Financials,4455461820,800586105,0.95,0.95,Australia
Oceania,Australia,Whitehaven Coal Ltd,Basic Materials,89393194,16062745,0.44,0.44,Australia
Oceania,Australia,White Energy Co Ltd,Basic Materials,2278021,409330,0.53,0.53,Australia
Oceania,Australia,WHK Group Ltd,Financials,6545904,1176210,0.43,0.43,Australia
Oceania,Australia,Woodside Petroleum Ltd,Oil & Gas,1247842366,224220361,0.77,0.77,Australia
Oceania,Australia,Woolworths Ltd,Consumer Services,1855632983,333432098,0.88,0.88,Australia
Oceania,Australia,WorleyParsons Ltd,Oil & Gas,225591419,40535721,0.69,0.69,Australia
Oceania,Australia,Wotif.com Holdings Ltd,Consumer Services,23863458,4287940,0.37,0.37,Australia
Oceania,Australia,Yancoal Australia Ltd,Basic Materials,102671653,18448704,1.19,1.19,Australia
Europe,Austria,Andritz AG,Industrials,670369160,120456253,1.81,1.81,Austria
Europe,Austria,Atrium European Real Estate Ltd,Financials,134055945,24088036,1.1,1.1,Jersey
Europe,Austria,CA Immobilien Anlagen AG,Financials,170688720,30670450,2.53,2.53,Austria
Europe,Austria,Conwert Immobilien Invest SE,Financials,163104543,29307676,2.67,2.67,Austria
Europe,Austria,DO & CO AG,Consumer Services,59773545,10740496,1.43,1.43,Austria
Europe,Austria,Erste Group Bank AG,Financials,1440790155,258890464,2.07,2.07,Austria
Europe,Austria,Flughafen Wien AG,Industrials,63116693,11341214,0.95,0.95,Austria
Europe,Austria,IMMOFINANZ AG,Financials,689666598,123923741,2.62,2.62,Austria
Europe,Austria,Kapsch TrafficCom AG,Industrials,35190601,6323274,0.78,0.78,Austria
Europe,Austria,Mayr Melnhof Karton AG,Industrials,109819265,19733034,0.93,0.93,Austria
Europe,Austria,Oesterreichische Post AG,Industrials,229840100,41299151,1.49,1.49,Austria
Europe,Austria,OMV AG,Oil & Gas,623688863,112068436,0.95,0.95,Austria
Europe,Austria,Palfinger AG,Industrials,19729380,3545102,0.46,0.46,Austria
Europe,Austria,Raiffeisen Bank International AG,Financials,321210213,57717122,0.71,0.71,Austria
Europe,Austria,RHI AG,Industrials,121490162,21830135,1.67,1.67,Austria
Europe,Austria,Schoeller-Bleckmann Oilfield Equipment AG,Oil & Gas,154712637,27799764,1.66,1.66,Austria
Europe,Austria,Semperit AG Holding,Industrials,67633119,12152755,1.43,1.43,Austria
Europe,Austria,Strabag SE,Industrials,109656883,19703856,0.64,0.64,Austria
Europe,Austria,S IMMO AG,Financials,18597607,3341738,0.77,0.77,Austria
Europe,Austria,Telekom Austria AG,Telecommunications,592869769,106530662,3.18,3.18,Austria
Europe,Austria,Verbund AG,Utilities,261466404,46981969,0.55,0.55,Austria
Europe,Austria,Vienna Insurance Group AG Wiener Versicherung Gruppe,Financials,31594048,5677022,0.08,0.08,Austria
Europe,Austria,Voestalpine AG,Basic Materials,1474135698,264882206,4.21,4.21,Austria
Europe,Austria,Warimpex Finanz- und Beteiligungs AG,Financials,11220770,2016220,,2.96,Austria
Europe,Austria,Wienerberger AG,Industrials,151938981,27301376,2.54,2.54,Austria
Europe,Austria,Zumtobel AG,Industrials,30747043,5524827,0.96,0.96,Austria
Middle East,Bahrain,Aluminium Bahrain BSC,Basic Materials,264983879,47614012,2.93,2.93,Bahrain
Europe,Belgium,Ackermans & van Haaren NV,Financials,274324402,49292377,1.79,1.79,Belgium
Europe,Belgium,Ageas,Financials,781901199,140497048,1.97,1.97,Belgium
Europe,Belgium,AGFA-Gevaert NV,Industrials,46494006,8354343,2.84,2.84,Belgium
Europe,Belgium,Anheuser-Busch InBev NV,Consumer Goods,8375936261,1505042228,1.08,1.08,Belgium
Europe,Belgium,Barco NV,Industrials,93501659,16800981,1.83,1.83,Belgium
Europe,Belgium,Befimmo SCA Sicafi,Financials,169299726,30420866,2.47,2.47,Belgium
Europe,Belgium,Belgacom SA,Telecommunications,417375895,74996792,0.76,0.76,Belgium
Europe,Belgium,Cie d'Entreprises CFE,Industrials,92451693,16612316,2.2,2.2,Belgium
Europe,Belgium,Cie Maritime Belge SA,Industrials,40724420,7317626,1.1,1.1,Belgium
Europe,Belgium,Cofinimmo,Financials,244881982,44001973,2.11,2.11,Belgium
