Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Incorporation Country
Europe,Belgium,Delhaize America Inc,Corporate,14859312,2572239,
Europe,Belgium,Elia System Operator SA/NV,Corporate,195735549,33883041,
Europe,Belgium,Euroclear Finance SA,Corporate,77612849,13435267,
Europe,Belgium,Flemish Community,Government Related,343789406,59512084,
Europe,Belgium,Fortis Bank SA/NV,Corporate,600472448,103945514,
Europe,Belgium,Government of Belgium,Government,7369567013,1275717874,
Europe,Belgium,Home Loan Invest,Securitized,401028819,69420582,
Europe,Belgium,KBC Bank Funding Trust III,Securitized,19557282,3385487,
Europe,Belgium,KBC Internationale Financieringsmaatschappij NV,Corporate,187466424,32451604,
Europe,Belgium,SNCB Holding,Government Related,49123484,8503581,
Europe,Belgium,Solvay Finance France SA,Corporate,32391421,5607156,
Europe,Belgium,Solvay SA,Corporate,26686994,4619685,
North America,Bermuda,Bacardi Ltd,Corporate,39681177,6869058,
North America,Bermuda,Catlin Insurance Co Ltd,Corporate,56145103,9719067,
North America,Bermuda,Fidelity International Ltd,Corporate,170533482,29520406,
North America,Bermuda,Holcim GB Finance Ltd,Corporate,58876493,10191887,
North America,Bermuda,Max USA Holdings Ltd,Corporate,39657451,6864951,
North America,Bermuda,Oil Insurance Ltd,Corporate,9011808,1560000,
North America,Bermuda,Weatherford International Inc,Corporate,139140448,24086077,
Latin America,Brazil,Banco Bradesco SA/Cayman Islands,Corporate,23929792,4142396,
Latin America,Brazil,Banco Nacional de Desenvolvimento Economico e Social,Government Related,12436424,2152822,
Latin America,Brazil,Centrais Eletricas Brasileiras SA,Government Related,32130441,5561979,
Latin America,Brazil,Cia de Bebidas das Americas,Corporate,74398363,12878819,
Latin America,Brazil,Embraer Overseas Ltd,Corporate,40996230,7096702,
Latin America,Brazil,Gerdau Holdings Inc,Corporate,59772229,10346944,
Latin America,Brazil,Government of Brazil,Government,1715338315,296935728,
Latin America,Brazil,GTL Trade Finance Inc,Corporate,18397904,3184792,
Latin America,Brazil,Petrobras International Finance Co,Corporate,152579890,26412528,
Latin America,Brazil,Tele Norte Leste Participacoes SA,Corporate,8339781,1443668,
Latin America,Brazil,Usiminas Commercial Ltd,Corporate,18935628,3277875,
Latin America,Brazil,Vale Overseas Ltd,Corporate,390751488,67641512,
Latin America,Brazil,Voto-Votorantim Overseas Trading Operations NV,Corporate,29461179,5099913,
Europe,Bulgaria,Government of Bulgaria,Government,92290879,15976125,
North America,Canada,407 International Inc,Corporate,15993812,2768628,
North America,Canada,Agrium Inc,Corporate,68490355,11856106,
North America,Canada,Alberta Energy Co Ltd,Corporate,110611189,19147485,
North America,Canada,American Express Canada Credit Corp,Corporate,29792877,5157332,
North America,Canada,Bank of Montreal,Corporate/Securitized,269809392,46705683,
North America,Canada,Bank of Nova Scotia,Corporate/Securitized,135277629,23417399,
North America,Canada,Bell Aliant Regional Communications LP,Corporate,125154688,21665055,
North America,Canada,Bell Canada,Corporate,81494068,14107130,
North America,Canada,BMO Subordinated Notes Trust,Securitized,54489872,9432536,
North America,Canada,Brookfield Asset Management Inc,Corporate,30455771,5272083,
North America,Canada,Brookfield Power Corp,Corporate,25335174,4385676,
North America,Canada,Caisse Centrale Desjardins du Quebec,Government Related,84220946,14579169,
North America,Canada,Cameco Corp,Corporate,11291318,1954597,
North America,Canada,Canada Mortgage & Housing Corp,Corporate,3509595317,607532772,
North America,Canada,Canadian Imperial Bank of Commerce/Canada,Corporate/Securitized,167798334,29046935,
North America,Canada,Canadian National Railway Co,Corporate,131072306,22689431,
North America,Canada,Canadian Natural Resources Ltd,Corporate,414996408,71838459,
North America,Canada,Canadian Pacific Railway Co,Corporate,205951802,35651538,
North America,Canada,Cenovus Energy Inc,Corporate,80232494,13888744,
North America,Canada,Citigroup Finance Canada Inc,Corporate,57143526,9891900,
North America,Canada,City of Toronto Canada,Government Related,27172072,4703655,
North America,Canada,ConocoPhillips Canada Funding Co I,Corporate,141960009,24574160,
North America,Canada,Enbridge Inc,Corporate,81726638,14147389,
North America,Canada,EnCana Corp,Corporate,174839928,30265879,
North America,Canada,EPCOR Utilities Inc,Corporate,18249237,3159056,
North America,Canada,Government of Canada,Government,7131388405,1234487676,
North America,Canada,Greater Toronto Airports Authority,Corporate,244291361,42288354,
North America,Canada,Great-West Life & Annuity Insurance Co,Corporate,23943139,4144706,
North America,Canada,Holcim Finance Canada Inc,Corporate,17016248,2945618,
North America,Canada,Husky Energy Inc,Corporate,84451430,14619068,
North America,Canada,Hydro One Inc,Corporate,15226864,2635865,
North America,Canada,Hydro Quebec,Government Related,750326360,129886158,
North America,Canada,Manulife Financial Capital Trust,Securitized,35864923,6208441,
North America,Canada,Marathon Global Funding Corp,Corporate,63871014,11056470,
North America,Canada,Metro Inc,Corporate,15618176,2703603,
North America,Canada,National Bank of Canada,Corporate,71829334,12434104,
North America,Canada,NBC Asset Trust,Securitized,18085869,3130776,
North America,Canada,Nexen Inc,Corporate,201963151,34961077,
North America,Canada,Ontario Electricity Financial Corp,Corporate,176770911,30600144,
North America,Canada,Petro-Canada,Corporate,241261475,41763862,
North America,Canada,Potash Corp of Saskatchewan Inc,Corporate,109872615,19019633,
North America,Canada,Province of Alberta Canada,Government Related,27065785,4685256,
North America,Canada,Province of Manitoba Canada,Government Related,182751250,31635378,
North America,Canada,Province of Newfoundland,Government Related,29678581,5137547,
North America,Canada,Province of New Brunswick Canada,Government Related,438482217,75903998,
North America,Canada,Province of Nova Scotia Canada,Government Related,345768592,59854693,
North America,Canada,Province of Ontario Canada,Government Related,2006976318,347420080,
North America,Canada,Province of Quebec Canada,Government Related,1423368246,246393894,
North America,Canada,Rogers Communications Inc,Corporate,245628094,42519750,
North America,Canada,Royal Bank of Canada,Corporate/Securitized,719101443,124480931,
North America,Canada,RONA Inc,Corporate,21568989,3733726,
North America,Canada,Scotiabank Capital Trust,Securitized,35453630,6137244,
North America,Canada,Shaw Communications Inc,Corporate,49637040,8592480,
North America,Canada,Suncor Energy Inc,Corporate,202805323,35106862,
North America,Canada,Sun Life Capital Trust,Securitized,35582903,6159622,
North America,Canada,Sun Life Financial Inc,Corporate,73928705,12797518,
North America,Canada,Talisman Energy Inc,Corporate,148722110,25744722,
North America,Canada,TELUS Corp,Corporate,189920346,32876393,
North America,Canada,Thomson Reuters Corp,Corporate,266140496,46070575,
North America,Canada,Toronto-Dominion Bank/The,Securitized,424076475,73410275,
North America,Canada,TransAlta Corp,Corporate,52281013,9050168,
North America,Canada,TransCanada PipeLines Ltd,Corporate,375704628,65036807,
North America,Canada,Vale Inco Ltd,Corporate,47432387,8210841,
North America,Canada,World Color Usa Corp,Corporate,3300620,571358,
North America,Canada,Xstrata Canada Corp,Corporate,64401579,11148314,
North America,Canada,Xstrata Finance Canada Ltd,Corporate,289879703,50179979,
North America,Canada,YPG Holdings Inc,Corporate,41154897,7124169,
Latin America,Cayman Islands,ASIF II,Securitized,65663589,11366775,
Latin America,Cayman Islands,BCP Finance Co,Corporate,42575053,7370006,
Latin America,Cayman Islands,Bishopsgate Asset Finance Ltd,Corporate,25338876,4386317,
Latin America,Cayman Islands,Blade Engine Securitization Ltd,Securitized,5426544,939368,
Latin America,Cayman Islands,Crest Ltd,Securitized,195456,33835,
Latin America,Cayman Islands,Dwr Cymru Financing Ltd,Corporate,90142323,15604197,
Latin America,Cayman Islands,FirstCaribbean International Bank Ltd/Cayman Island,Corporate,338763088,58641997,
Latin America,Cayman Islands,Guggenheim Structured Real Estate Funding Ltd,Corporate,2731248,472796,
Latin America,Cayman Islands,Hasco NIM Trust,Securitized,5062,876,
Latin America,Cayman Islands,High Income Trust Securities Inc,Securitized,91275,15800,
Latin America,Cayman Islands,LNR CDO Ltd,Corporate,317461,54954,
Latin America,Cayman Islands,Long Beach Asset Holdings Corp,Corporate,577916,100041,
Latin America,Cayman Islands,Mastr Alternative NIM,Securitized,3648,632,
Latin America,Cayman Islands,Navigator CDO Ltd,Corporate,273144,47283,
Latin America,Cayman Islands,N-Star Real Estate CDO Ltd,Securitized,596786,103307,
Latin America,Cayman Islands,Resix Finance Ltd Credit-Linked Notes,Securitized,21257461,3679799,
Latin America,Cayman Islands,RESI Finance LP,Securitized,22795166,3945985,
Latin America,Cayman Islands,Shinsei Finance II Cayman Ltd,Corporate,61009058,10561047,
Latin America,Cayman Islands,STRIPs III Ltd/STRIPs III Corp,Corporate,518420,89742,
Latin America,Cayman Islands,Timberstar Trust,Securitized,37972973,6573358,
Latin America,Cayman Islands,TIAA Retail Commercial Trust,Securitized,816059,141265,
Latin America,Cayman Islands,Trafford Centre Fin Ltd,Corporate,29745579,5149145,
Latin America,Chile,Banco Santander Chile,Corporate,29209048,5056268,
Latin America,Chile,Celulosa Arauco y Constitucion SA,Corporate,75133700,13006111,
Latin America,Chile,Corp Nacional del Cobre de Chile - CODELCO,Government Related,101472553,17565530,
Latin America,Chile,Inversiones CMPC SA,Corporate,17398702,3011823,
Latin America,Chile,Transelec SA,Corporate,3543560,613412,
Asia,China,China Development Bank Corp,Government Related,7174849,1242011,
Asia,China,China Government International Bond,Government Related,240228425,41585034,
Asia,China,Export-Import Bank of China,Government Related,134015851,23198977,
Europe,Croatia,Croatian Bank for Reconstruction & Development,Government Related,2005311,347132,
Europe,Croatia,Government of Croatia,Government,337265682,58382787,
Europe,Cyprus,Government of Cyprus,Government,188555540,32640136,
Europe,Cyprus,Marfin Popular Bank Public Co Ltd,Corporate,40268343,6970700,
Europe,Czech Republic,CEZ AS,Government Related,174891769,30274853,
Europe,Czech Republic,CEZ Finance BV,Corporate,30762282,5325142,
Europe,Czech Republic,Government of the Czech Republic,Government,192717652,33360624,
Europe,Denmark,BRFkredit AS,Government Related,320676385,55511076,
Europe,Denmark,Carlsberg Breweries A/S,Corporate,52482775,9085095,
Europe,Denmark,Danica Pension Livsforsikringsaktieselskab,Corporate,25650488,4440259,
Europe,Denmark,Danske Bank A/S,Corporate,1517743193,262730784,
Europe,Denmark,Dong Energy A/S,Government Related,424162086,73425094,
Europe,Denmark,FIH Erhvervsbank A/S,Government Related,39716413,6875158,
Europe,Denmark,Government of Denmark,Government,4549646089,787572028,
Europe,Denmark,Kommunekredit,Government Related,661637812,114533619,
Europe,Denmark,Nordea Kredit Realkreditaktieselskab,Corporate,8645,1497,
Europe,Denmark,Nykredit Realkredit A/S,Securitized,115087623,19922383,
Europe,Denmark,Realkredit Danmark A/S,Securitized,1397914322,241987661,
Europe,Denmark,Spar Nord Bank A/S,Government Related,75897321,13138298,
Europe,Denmark,Tryg Forsikring A/S,Corporate,43091912,7459478,
Africa,Egypt,Government of Egypt,Government,130315446,22558414,
Europe,Estonia,Eesti Energia AS,Government Related,69975935,12113269,
Europe,Finland,Elisa OYJ,Corporate,43435091,7518884,
Europe,Finland,Fortum OYJ,Government Related,246747222,42713478,
Europe,Finland,Government of Finland,Government,1457822307,252358106,
Europe,Finland,Metso OYJ,Corporate,42521396,7360718,
Europe,Finland,Nokia OYJ,Corporate,89278060,15454587,
Europe,Finland,OP Mortgage Bank,Securitized,459570645,79554536,
Europe,Finland,Pohjola Bank PLC,Corporate,80109313,13867420,
Europe,Finland,Sampo Housing Loan Bank PLC,Corporate,276255137,47821482,
Europe,Finland,Sampo OYJ,Corporate,346080397,59908669,
Europe,Finland,Stora Enso OYJ,Corporate,26657203,4614528,
Europe,Finland,Teollisuuden Voima OYJ,Corporate,110969780,19209559,
Europe,France,Accor SA,Corporate,27727697,4799837,
Europe,France,Agence Francaise de Developement,Government Related,399627458,69177998,
Europe,France,Air Liquide SA,Corporate,4588231,794251,
Europe,France,Akerys Holdings SA,Corporate,2191,379,
Europe,France,Alstom SA,Corporate,15341208,2655658,
Europe,France,Areva SA,Government Related,117128433,20275660,
Europe,France,Autoroutes du Sud de la France,Corporate,386754112,66949542,
Europe,France,AXA SA,Corporate,791308345,136980395,
Europe,France,Banques Populaires Covered Bond,Securitized,558585734,96694664,
Europe,France,Banque Federative du Credit Mutuel/France,Corporate,254193514,44002478,
Europe,France,BNP Paribas,Corporate,1187329883,205534185,
Europe,France,BNP Paribas Capital Trust VI,Securitized,40070499,6936453,
Europe,France,BNP Paribas Home Loan Covered Bonds SA,Securitized,885978589,153368403,
Europe,France,BNP Paribas Public Sector SCF,Corporate,86924301,15047137,
Europe,France,BNP Paribas / BNP Paribas US Medium-Term Note Program LLC,Corporate,28751950,4977141,
Europe,France,Bouygues SA,Corporate,404012672,69937106,
Europe,France,BPCE SA,Corporate,311173702,53866103,
Europe,France,Caisse Centrale du Credit Immobilier de France,Corporate,183366063,31741806,
Europe,France,Caisse des Depots et Consignations,Government Related,190146697,32915576,
Europe,France,Caisse d'Amortissement de la Dette Sociale,Government Related,5832665221,1009670617,
Europe,France,Caisse Nationale des Autoroutes,Government Related,428803926,74228626,
Europe,France,Caisse Refinancement de l'Habitat,Securitized,2630534710,455361915,
Europe,France,Carrefour SA,Corporate,260860226,45156527,
Europe,France,Casino Guichard Perrachon SA,Corporate,395802432,68515862,
Europe,France,Cie de Financement Foncier,Corporate,9177937199,1588757997,
Europe,France,Cie Financiere et Industrielle des Autoroutes,Corporate,265097844,45890085,
Europe,France,Ciments Francais SA,Corporate,48992412,8480891,
Europe,France,CIF Euromortgage,Securitized,880350718,152394183,
Europe,France,CM-CIC Covered Bonds,Securitized,3738456593,647150082,
Europe,France,CNP Assurances,Corporate,124103607,21483106,
Europe,France,Compagnie de St-Gobain,Corporate,414795768,71803727,
Europe,France,Credit Agricole Covered Bonds,Securitized,154889167,26812278,
Europe,France,Credit Agricole SA,Corporate,1058043870,183153973,
Europe,France,Credit Agricole SA/London,Corporate,156890635,27158745,
Europe,France,Credit Logement SA,Corporate,171975429,29770016,
Europe,France,Dexia Credit Local,Corporate,841445810,145659502,
Europe,France,Dexia Municipal Agency,Corporate,7837646598,1356745360,
Europe,France,EDF SA,Government Related,979613478,169577184,
Europe,France,France Telecom SA,Corporate,1614295922,279444662,
Europe,France,GDF Suez,Corporate,162139358,28067331,
Europe,France,GIE PSA Tresorerie,Corporate,34161775,5913616,
Europe,France,GIE Suez Alliance,Corporate,8912729,1542849,
Europe,France,Government of France,Government,36867981322,6382076811,
Europe,France,Groupama SA,Corporate,907353563,157068544,
Europe,France,Groupe Credit Mutuel,Corporate,442042379,76520284,
Europe,France,HSBC France,Corporate/Securitized,217169788,37593441,
Europe,France,Imerys SA,Corporate,85010402,14715829,
Europe,France,IXIS Corporate & Investment Bank,Corporate,287477199,49764091,
Europe,France,Klepierre,Corporate,67777207,11732656,
Europe,France,Lafarge SA,Corporate,455172784,78793239,
Europe,France,LaSer Cofinoga,Corporate,55730285,9647259,
Europe,France,La Mondiale Vie,Corporate,75338773,13041610,
Europe,France,La Poste,Government Related,219840367,38055735,
Europe,France,Legrand France SA,Corporate,4222504,730942,
Europe,France,Michelin Luxembourg SCS,Corporate,30746329,5322381,
Europe,France,Natixis,Corporate,266586660,46147808,
Europe,France,PPR,Corporate,107705860,18644554,
Europe,France,RCI Banque SA,Corporate,47378110,8201445,
Europe,France,Regie Autonome des Transports Parisiens,Government Related,243834060,42209192,
Europe,France,Reseau Ferre de France,Government Related,1115237202,193054494,
Europe,France,RTE EDF Transport SA,Government Related,45611633,7895657,
Europe,France,Sanofi-Aventis SA,Corporate,151728374,26265125,
Europe,France,Schneider Electric SA,Corporate,334231671,57857580,
Europe,France,SCOR SE,Corporate,27643065,4785186,
Europe,France,SES SA,Corporate,103062929,17840834,
Europe,France,Societe Des Autoroutes Paris-Rhin-Rhone,Corporate,33909894,5870014,
Europe,France,Societe Financement de l'Economie Francaise,Government Related,3057711659,529308901,
Europe,France,Societe Francaise du Radiotelephone,Corporate,44507608,7704544,
Europe,France,Societe Generale,Corporate,778213914,134713667,
Europe,France,Societe Generale Societe de Credit Fonciere,Corporate,351572346,60859359,
Europe,France,Societe Nationale des Chemins de Fer Francais,Government Related,695245709,120351355,
Europe,France,Societe Television Francaise 1,Corporate,93160941,16126738,
Europe,France,Sodexo,Corporate,37485488,6488971,
Europe,France,Suez Environnement Co,Corporate,241504822,41805986,
Europe,France,Technicolor,Corporate,1160356,200865,
Europe,France,Total Capital SA,Corporate,180751151,31289148,
Europe,France,Unedic,Government Related,373180518,64599868,
Europe,France,Unibail-Rodamco SE,Corporate,35724467,6184127,
Europe,France,Vauban Mobilisation Garantie,Securitized,404771414,70068449,
Europe,France,Veolia Environnement,Corporate,1056496587,182886128,
Europe,France,Vinci SA,Corporate,39503046,6838223,
Europe,France,Vivendi SA,Corporate,187722019,32495849,
Europe,Germany,Aareal Bank AG,Government Related,343911982,59533302,
Europe,Germany,Aareal Hyp AG,Corporate/Securitized,453585185,78518416,
Europe,Germany,Allianz Finance II BV,Corporate,729776697,126328884,
Europe,Germany,Allianz SE,Corporate,121245577,20988363,
Europe,Germany,Bayerische Landesbank,Corporate/Securitized,2323589799,402227842,
Europe,Germany,Bayerische Landesbodenkreditanstalt,Government Related,442403041,76582717,
Europe,Germany,BayernLB Capital Trust I,Securitized,82761679,14326561,
Europe,Germany,Bayer AG,Corporate,171466781,29681966,
Europe,Germany,Bayer Capital Corp BV,Corporate,35682752,6176906,
Europe,Germany,BASF SE,Corporate,364321568,63066329,
Europe,Germany,Berlin-Hannover Hypothekenbank,Corporate/Securitized,1010026970,174841949,
Europe,Germany,Bertelsmann AG,Corporate,250565556,43374456,
Europe,Germany,Bertelsmann US Finance LLC,Corporate,36033524,6237627,
Europe,Germany,BMW Finance NV,Corporate,584929926,101255007,
Europe,Germany,BMW UK Capital PLC,Corporate,28217107,4884557,
Europe,Germany,BMW US Capital LLC,Corporate,92243329,15967894,
Europe,Germany,Bremer Landesbank Kreditanstalt Oldenburg - Girozentrale,Government Related,85858561,14862651,
Europe,Germany,Commerzbank AG,Corporate,1332373929,230642212,
Europe,Germany,Commerzbank Capital Funding Trust I,Securitized,45686971,7908699,
Europe,Germany,Commerzbank Capital Funding Trust II,Securitized,47347455,8196139,
Europe,Germany,Daimler AG,Corporate,236586807,40954647,
Europe,Germany,Daimler Canada Finance Inc,Corporate,153035259,26491355,
Europe,Germany,Daimler Finance North America LLC,Corporate,709930054,122893307,
Europe,Germany,Daimler International Finance BV,Corporate,300045604,51939760,
Europe,Germany,DekaBank Deutsche Girozentrale,Government Related,531552463,92015036,
Europe,Germany,Deutsche Apotheker-und Aerztebank eG,Corporate,174021183,30124149,
Europe,Germany,Deutsche Bahn Finance BV,Government Related,942697993,163186884,
Europe,Germany,Deutsche Bank AG,Corporate,351298070,60811880,
Europe,Germany,Deutsche Bank AG/London,Corporate,568592257,98426855,
Europe,Germany,Deutsche Bank Capital Funding Trust VII,Securitized,62850949,10879890,
Europe,Germany,Deutsche Bank Capital Trust IV,Securitized,119344330,20659246,
Europe,Germany,Deutsche Bank Financial LLC,Corporate,24650349,4267129,
Europe,Germany,Deutsche Kreditbank AG,Corporate,647041574,112006920,
Europe,Germany,Deutsche Mortgage & Asset Receiving Corp,Securitized,77306,13382,
Europe,Germany,Deutsche Pfandbriefbank AG,Securitized,2680891489,464078987,
Europe,Germany,Deutsche Postbank AG,Government Related,260583605,45108642,
Europe,Germany,Deutsche Postbank Funding Trust IV,Securitized,111885853,19368137,
Europe,Germany,Deutsche Post Finance BV,Corporate,88718859,15357786,
Europe,Germany,Deutsche Telekom International Finance BV,Corporate,2093298744,362363029,
Europe,Germany,Dexia Kommunalbank Deutschland AG,Securitized,285144058,49360210,
Europe,Germany,DEPFA Deutsche Pfandbriefbank AG,Corporate/Securitized,2743216119,474867767,
Europe,Germany,Duesseldorfer Hypothekenbank AG,Corporate/Securitized,436206450,75510049,
Europe,Germany,Enbw International Finance BV,Government Related,81000328,14021660,
Europe,Germany,Eurohypo AG,Securitized,2242699057,388225152,
Europe,Germany,Europaeische Hypothekenbank SA Luxembourg,Corporate/Securitized,1725059206,298618475,
Europe,Germany,EWE AG,Corporate,83147786,14393399,
Europe,Germany,E.ON International Finance BV,Corporate,1906694708,330060710,
Europe,Germany,Free State of Bavaria,Government Related,436252853,75518081,
Europe,Germany,Gemeinsame Deutsche Bundeslaender,Government Related,1978819110,342545892,
Europe,Germany,Gothaer Allgemeine Versicherung AG,Corporate,62500303,10819191,
Europe,Germany,Government of Germany,Government,42970988701,7438545337,
Europe,Germany,Hannover Finance Luxembourg SA,Corporate,165374590,28627370,
Europe,Germany,HDI-Gerling Lebensversicherung AG,Corporate,36220823,6270050,
Europe,Germany,Henkel AG & Co KGaA,Corporate,120716782,20896826,
Europe,Germany,HSH Finanzfonds AoeR,Government Related,112940244,19550659,
Europe,Germany,HSH Nordbank AG,Government Related,1814343413,314074126,
Europe,Germany,HT1 Funding GmbH,Corporate,28717949,4971256,
Europe,Germany,HVB Funding Trust II,Securitized,61003646,10560110,
Europe,Germany,Hypothekenbank in Essen AG,Corporate/Securitized,2817579339,487740503,
Europe,Germany,Hypo Real Estate Bank International AG,Corporate/Securitized,223059878,38613052,
Europe,Germany,Hypo Real Estate International Trust I,Securitized,6763219,1170755,
Europe,Germany,IKB Deutsche Industriebank AG,Corporate,404281079,69983569,
Europe,Germany,Kreditanstalt fuer Wiederaufbau,Government Related,18036477002,3122226319,
Europe,Germany,Landesbank Baden-Wuerttemberg,Corporate,253586177,43897344,
Europe,Germany,Landesbank Baden-Wuerttemberg/New York,Corporate,81383404,14087973,
Europe,Germany,Landesbank Berlin AG,Government Related,1182473458,204693508,
Europe,Germany,Landesbank Hessen-Thueringen Girozentrale,Government Related,200250990,34664692,
Europe,Germany,Landeskreditbank Baden-Wuerttemberg Foerderbank,Corporate,372004234,64396246,
Europe,Germany,Landwirtschaftliche Rentenbank,Government Related,2431277996,420869339,
Europe,Germany,Lanxess Finance BV,Corporate,49514445,8571258,
Europe,Germany,Linde Finance BV,Corporate,48403611,8378966,
Europe,Germany,MAN SE,Corporate,49734594,8609368,
Europe,Germany,Merck Financial Services GmbH,Corporate,35616246,6165394,
Europe,Germany,Metro AG,Corporate,196881408,34081396,
Europe,Germany,Metro Finance BV,Corporate,43938545,7606035,
Europe,Germany,Muenchener Hypothekenbank eG,Corporate/Securitized,341338178,59087761,
Europe,Germany,Muenchener Rueckversicherungs AG,Corporate,754678784,130639590,
Europe,Germany,Norddeutsche Landesbank Girozentrale,Government Related,941394185,162961187,
Europe,Germany,NORD/LB G-MTN SA,Government Related,432493020,74867231,
Europe,Germany,NRW.BANK,Corporate,2444834500,423216054,
Europe,Germany,ProPart Funding LP,Corporate,207206,35869,
Europe,Germany,RCL Securitisation GmbH,Corporate,326555513,56528790,
Europe,Germany,Rheinland-Pfalz Bank,Corporate,33028372,5717417,
Europe,Germany,RWE Finance BV,Corporate,752829973,130319549,
Europe,Germany,SEB AG,Corporate,1324294529,229243617,
Europe,Germany,Siemens Financieringsmaatschappij NV,Corporate,668757202,115766030,
Europe,Germany,State of Baden-Wurttemberg,Government Related,893999025,154756790,
Europe,Germany,State of Berlin,Government Related,1431206460,247750737,
Europe,Germany,State of Brandenburg,Government Related,624624377,108126364,
