Region,Country,Name,Industry,Market Value(NOK),Market Value(USD),Voting,Ownership,Incorporation Country
Oceania,Australia,Commonwealth Property Office Fund,Financials,46675000,8596002,0.39,0.39,Australia
Oceania,Australia,Compass Resources NL,Basic Materials,1091000,200926,0.06,0.06,Australia
Oceania,Australia,Computershare Ltd,Financials,110868000,20418244,0.42,0.42,Australia
Oceania,Australia,ConnectEast Group,Industrials,16935000,3118871,0.17,0.17,Australia
Oceania,Australia,Consolidated Media Holdings Ltd,Consumer Services,34053000,6271444,0.25,0.25,Australia
Oceania,Australia,Consolidated Minerals Ltd,Basic Materials,4687000,863191,0.08,0.08,Australia
Oceania,Australia,Corporate Express Australia Ltd,Industrials,9679000,1782554,0.19,0.19,Australia
Oceania,Australia,Crane Group Ltd,Industrials,8862000,1632089,0.17,0.17,Australia
Oceania,Australia,Credit Corp Group Ltd,Financials,1347000,248073,0.14,0.14,Australia
Oceania,Australia,Crown Ltd,Consumer Services,129220000,23798079,0.3,0.3,Australia
Oceania,Australia,CSL Ltd/Australia,Health Care,330933000,60946987,0.35,0.35,Australia
Oceania,Australia,CSR Ltd,Basic Materials,57314000,10555356,0.4,0.4,Australia
Oceania,Australia,David Jones Ltd,Consumer Services,20246000,3728648,0.16,0.16,Australia
Oceania,Australia,DB RREEF Trust,Financials,109644000,20192823,0.39,0.39,Australia
Oceania,Australia,Downer EDI Ltd,Industrials,23351000,4300487,0.28,0.28,Australia
Oceania,Australia,Dyno Nobel Ltd,Basic Materials,313057000,57654816,3.59,3.59,Australia
Oceania,Australia,Emeco Holdings Ltd,Industrials,4936000,909049,0.15,0.15,Australia
Oceania,Australia,Energy Developments Ltd,Utilities,4572000,842012,0.17,0.17,Australia
Oceania,Australia,Energy Resources of Australia Ltd,Basic Materials,20975000,3862906,0.12,0.12,Australia
Oceania,Australia,Envestra Ltd,Utilities,11483000,2114791,0.29,0.29,Australia
Oceania,Australia,Equigold NL,Basic Materials,2460000,453051,0.06,0.06,Australia
Oceania,Australia,ERG Ltd,Industrials,199000,36649,0.05,0.05,Australia
Oceania,Australia,Fairfax Media Ltd,Consumer Services,54116000,9966389,0.16,0.16,Australia
Oceania,Australia,FKP Property Group,Financials,12805000,2358260,0.16,0.16,Australia
Oceania,Australia,Fleetwood Corp Ltd,Consumer Goods,2858000,526350,0.11,0.11,Australia
Oceania,Australia,FlexiGroup Ltd,Financials,7560000,1392304,0.37,0.37,Australia
Oceania,Australia,Flight Centre Ltd,Consumer Services,41706000,7680875,0.27,0.27,Australia
Oceania,Australia,Fortescue Metals Group Ltd,Basic Materials,229880000,42336344,0.21,0.23,Australia
Oceania,Australia,Fosters Group Ltd,Consumer Goods,211994000,39042331,0.35,0.35,Australia
Oceania,Australia,Funtastic Ltd,Consumer Goods,852000,156910,0.17,0.17,Australia
Oceania,Australia,Futuris Corp Ltd,Consumer Goods,26635000,4905292,0.34,0.34,Australia
Oceania,Australia,Goodman Fielder Ltd,Consumer Goods,43032000,7925081,0.36,0.36,Australia
Oceania,Australia,Goodman Group,Financials,156849000,28886433,0.39,0.39,Australia
Oceania,Australia,GPT Group,Financials,156650000,28849784,0.39,0.39,Australia
Oceania,Australia,Great Southern Ltd,Basic Materials,2288000,421374,0.08,0.08,Australia
Oceania,Australia,GRD Ltd,Industrials,1309000,241075,0.07,0.07,Australia
Oceania,Australia,Gunns Ltd,Basic Materials,19530000,3596784,0.28,0.28,Australia
Oceania,Australia,GUD Holdings Ltd,Consumer Goods,2520000,464101,0.09,0.09,Australia
Oceania,Australia,GWA International Ltd,Industrials,18083000,3330295,0.38,0.38,Australia
Oceania,Australia,Harvey Norman Holdings Ltd,Consumer Services,46463000,8556958,0.14,0.14,Australia
Oceania,Australia,Hastings Diversified Utilities Fund,Financials,4872000,897262,0.16,0.16,Australia
Oceania,Australia,Healthscope Ltd,Health Care,4092000,753612,0.07,0.07,Australia
Oceania,Australia,HFA Holdings Ltd,Financials,29766000,5481919,1.01,1.01,Australia
Oceania,Australia,Hills Industries Ltd,Industrials,7427000,1367809,0.17,0.17,Australia
Oceania,Australia,Housewares International Ltd,Consumer Goods,1194000,219896,0.09,0.09,Australia
Oceania,Australia,Hutchison Telecommunications Australia Ltd,Telecommunications,10000,1842,,0.0,Australia
Oceania,Australia,iiNET Ltd,Technology,698000,128549,0.05,0.05,Australia
Oceania,Australia,IBA Health Group Ltd,Technology,3951000,727644,0.12,0.12,Australia
Oceania,Australia,Iluka Resources Ltd,Basic Materials,15342000,2825492,0.29,0.29,Australia
Oceania,Australia,Independence Group NL,Basic Materials,3914000,720830,0.08,0.08,Australia
Oceania,Australia,Infomedia Ltd,Consumer Services,351000,64643,0.04,0.04,Australia
Oceania,Australia,Insurance Australia Group Ltd,Financials,130425000,24020001,0.36,0.36,Australia
Oceania,Australia,International Ferro Metals Ltd,Basic Materials,24631000,4536221,0.38,0.38,Australia
Oceania,Australia,InterOil Corp,Oil & Gas,2783000,512537,0.09,0.09,Canada
Oceania,Australia,Invocare Ltd,Consumer Services,4858000,894684,0.15,0.15,Australia
Oceania,Australia,ING Industrial Fund,Financials,22127000,4075067,0.16,0.16,Australia
Oceania,Australia,ING Office Fund,Financials,15980000,2942991,0.16,0.16,Australia
Oceania,Australia,IOOF Holdings Ltd,Financials,3203000,589887,0.12,0.12,Australia
Oceania,Australia,Iress Market Technology Ltd,Technology,7767000,1430426,0.17,0.17,Australia
Oceania,Australia,JB Hi-Fi Ltd,Consumer Services,42535000,7833550,0.54,0.54,Australia
Oceania,Australia,Jubilee Mines NL,Basic Materials,17988000,3312799,0.13,0.13,Australia
Oceania,Australia,Just Group Ltd,Consumer Services,4590000,845327,0.1,0.1,Australia
Oceania,Australia,Kagara Ltd,Basic Materials,10502000,1934123,0.17,0.17,Australia
Oceania,Australia,Kingsgate Consolidated Ltd,Basic Materials,1612000,296877,0.08,0.08,Australia
Oceania,Australia,Leighton Holdings Ltd,Industrials,125001000,23021078,0.15,0.15,Australia
Oceania,Australia,Lend Lease Corp Ltd,Industrials,157932000,29085886,0.48,0.48,Australia
Oceania,Australia,Lion Nathan Ltd,Consumer Goods,63274000,11652992,0.26,0.26,Australia
Oceania,Australia,Lion Selection Ltd,Financials,1982000,365019,0.13,0.13,Australia
Oceania,Australia,MacArthur Coal Ltd,Basic Materials,9863000,1816441,0.11,0.11,Australia
Oceania,Australia,Macmahon Holdings Ltd,Basic Materials,7081000,1304088,0.17,0.17,Australia
Oceania,Australia,Macquarie Airports,Industrials,91462000,16844296,0.28,0.28,Australia
Oceania,Australia,Macquarie Capital Alliance Group,Financials,5913000,1088980,0.13,0.13,Australia
Oceania,Australia,Macquarie Communications Infrastructure Group,Technology,16374000,3015553,0.12,0.12,Australia
Oceania,Australia,Macquarie CountryWide Trust,Financials,41193000,7586397,0.39,0.39,Australia
Oceania,Australia,Macquarie DDR Trust,Financials,5833000,1074247,0.17,0.17,Australia
Oceania,Australia,Macquarie Group Ltd,Financials,388408000,71531994,0.39,0.39,Australia
Oceania,Australia,Macquarie Infrastructure Group,Industrials,129514000,23852224,0.37,0.37,Australia
Oceania,Australia,Macquarie Leisure Trust Group,Financials,5974000,1100215,0.16,0.16,Australia
Oceania,Australia,Macquarie Media Group Ltd,Financials,6537000,1203901,0.16,0.16,Australia
Oceania,Australia,Macquarie Office Trust,Financials,53279000,9812242,0.39,0.39,Australia
Oceania,Australia,McGuigan Simeon Wines Ltd,Consumer Goods,1720000,316767,0.13,0.13,Australia
Oceania,Australia,McPhersons Ltd,Consumer Goods,1680000,309401,0.17,0.17,Australia
Oceania,Australia,Metcash Ltd,Consumer Services,83317000,15344254,0.53,0.53,Australia
Oceania,Australia,MFS Ltd,Financials,16854000,3103953,0.17,0.17,Australia
Oceania,Australia,Minara Resources Ltd,Basic Materials,31561000,5812499,0.23,0.23,Australia
Oceania,Australia,Mincor Resources NL,Basic Materials,3152000,580495,0.08,0.08,Australia
Oceania,Australia,Mineral Deposits Ltd,Basic Materials,41721000,7683638,1.54,1.54,Australia
Oceania,Australia,Mirvac Group,Financials,78367000,14432627,0.27,0.27,Australia
Oceania,Australia,Mirvac Industrial Trust,Financials,1455000,267963,0.12,0.12,Australia
Oceania,Australia,Monadelphous Group Ltd,Industrials,8952000,1648664,0.16,0.16,Australia
Oceania,Australia,Mortgage Choice Ltd,Financials,15453000,2845935,1.27,1.27,Australia
Oceania,Australia,Moto Goldmines Ltd,Basic Materials,56918000,10482426,4.51,4.51,Canada
Oceania,Australia,Mount Gibson Iron Ltd,Basic Materials,11930000,2197114,0.11,0.11,Australia
Oceania,Australia,Murchison Metals Ltd,Basic Materials,8341000,1536138,0.13,0.13,Australia
Oceania,Australia,MYOB Ltd,Technology,1720000,316767,0.07,0.07,Australia
Oceania,Australia,National Australia Bank Ltd,Financials,-550956000,-101467996,,-0.19,Australia
Oceania,Australia,Newcrest Mining Ltd,Basic Materials,493822000,90945790,0.69,0.69,Australia
Oceania,Australia,Nexus Energy Ltd,Oil & Gas,7030000,1294695,0.15,0.15,Australia
Oceania,Australia,Novogen Ltd,Health Care,31000,5709,0.01,0.01,Australia
Oceania,Australia,Nufarm Ltd,Basic Materials,45912000,8455482,0.4,0.4,Australia
Oceania,Australia,Oakton Ltd,Technology,3803000,700388,0.16,0.16,Australia
Oceania,Australia,OneSteel Ltd,Basic Materials,107822000,19857270,0.42,0.42,Australia
Oceania,Australia,Orica Ltd,Basic Materials,187910000,34606849,0.4,0.4,Australia
Oceania,Australia,Origin Energy Ltd,Utilities,140204000,25820971,0.38,0.38,Australia
Oceania,Australia,Oxiana Ltd,Basic Materials,77661000,14302605,0.3,0.3,Australia
Oceania,Australia,Pacifica Group Ltd,Consumer Goods,21000,3868,,0.0,Australia
Oceania,Australia,Pacific Brands Ltd,Consumer Goods,13176000,2426586,0.17,0.17,Australia
Oceania,Australia,Pacific Magazines Ltd,Industrials,3965000,730223,0.14,0.14,Australia
Oceania,Australia,Paladin Energy Ltd,Basic Materials,59671000,10989438,0.3,0.3,Australia
Oceania,Australia,Pan Australian Resources Ltd,Basic Materials,10770000,1983480,0.16,0.16,Australia
Oceania,Australia,PaperlinX Ltd,Basic Materials,16472000,3033601,0.29,0.29,Australia
Oceania,Australia,Perilya Ltd,Basic Materials,5809000,1069827,0.24,0.24,Australia
Oceania,Australia,Perpetual Ltd,Financials,44049000,8112379,0.34,0.34,Australia
Oceania,Australia,Pharmaxis Ltd,Health Care,5516000,1015866,0.14,0.14,Australia
Oceania,Australia,Platinum Capital Ltd,Financials,1048000,193007,0.11,0.11,Australia
Oceania,Australia,Portman Ltd,Basic Materials,1363000,251020,0.02,0.02,Australia
Oceania,Australia,Primary Health Care Ltd,Health Care,5810000,1070011,0.07,0.07,Australia
Oceania,Australia,Programmed Maintenance Services Ltd,Industrials,2347000,432240,0.11,0.11,Australia
Oceania,Australia,Qantas Airways Ltd,Consumer Services,88255000,16253672,0.18,0.18,Australia
Oceania,Australia,QBE Insurance Group Ltd,Financials,463915000,85437903,0.33,0.33,Australia
Oceania,Australia,Queensland Gas Co Ltd,Oil & Gas,13291000,2447766,0.12,0.12,Australia
Oceania,Australia,Ramsay Health Care Ltd,Health Care,4551000,838145,0.05,0.05,Australia
Oceania,Australia,Redflex Holdings Ltd,Technology,2469000,454709,0.17,0.17,Australia
Oceania,Australia,Resolute Mining Ltd,Basic Materials,1825000,336105,0.08,0.08,Australia
Oceania,Australia,Reverse Corp Ltd,Telecommunications,27715000,5104193,1.51,1.51,Australia
Oceania,Australia,Ridley Corp Ltd,Consumer Goods,1567000,288590,0.1,0.1,Australia
Oceania,Australia,Rio Tinto Ltd,Basic Materials,428047000,78832196,0.15,0.05,Australia
Oceania,Australia,Roc Oil Co Ltd,Oil & Gas,6532000,1202980,0.15,0.15,Australia
Oceania,Australia,RP Data Ltd,Technology,6908000,1272227,0.6,0.6,Australia
Oceania,Australia,Rubicon America Trust,Financials,1465000,269805,0.1,0.1,Australia
Oceania,Australia,Sally Malay Mining Ltd,Basic Materials,9614000,1770583,0.2,0.2,Australia
Oceania,Australia,Salmat Ltd,Industrials,2260000,416218,0.08,0.08,Australia
Oceania,Australia,Santos Ltd,Oil & Gas,153393000,28249952,0.39,0.39,Australia
Oceania,Australia,SAI Global Ltd,Industrials,3533000,650663,0.16,0.16,Australia
Oceania,Australia,Seek Ltd,Industrials,47679000,8780906,0.44,0.44,Australia
Oceania,Australia,Senetas Corp Ltd,Technology,344000,63353,0.19,0.19,Australia
Oceania,Australia,Seven Network Ltd,Consumer Services,12570000,2314981,0.09,0.09,Australia
Oceania,Australia,Sigma Pharmaceuticals Ltd,Consumer Services,20501000,3775611,0.29,0.29,Australia
Oceania,Australia,Silex Systems Ltd,Industrials,5452000,1004079,0.13,0.13,Australia
Oceania,Australia,Sims Group Ltd,Industrials,63511000,11696640,0.39,0.39,Australia
Oceania,Australia,Sino Gold Mining Ltd,Basic Materials,9689000,1784396,0.13,0.13,Australia
Oceania,Australia,Skilled Group Ltd,Industrials,1305000,240338,0.04,0.04,Australia
Oceania,Australia,Sonic Healthcare Ltd,Health Care,75436000,13892833,0.28,0.28,Australia
Oceania,Australia,Specialty Fashion Group Ltd,Consumer Services,1451000,267227,0.1,0.1,Australia
Oceania,Australia,Spotless Group Ltd,Industrials,15832000,2915734,0.37,0.37,Australia
Oceania,Australia,SP AusNet,Utilities,23218000,4275993,0.19,0.19,Australia
Oceania,Australia,SP Telemedia Ltd,Telecommunications,357000,65748,0.05,0.05,Australia
Oceania,Australia,Stockland,Financials,269786000,49685719,0.46,0.46,Australia
Oceania,Australia,Straits Resources Ltd,Basic Materials,11297000,2080536,0.16,0.16,Australia
Oceania,Australia,St Barbara Ltd,Basic Materials,8027000,1478310,0.22,0.22,Australia
Oceania,Australia,St George Bank Ltd,Financials,281317000,51809350,0.34,0.34,Australia
Oceania,Australia,STW Communications Group Ltd,Consumer Services,2250000,414376,0.1,0.1,Australia
Oceania,Australia,Suncorp-Metway Ltd,Financials,251540000,46325405,0.34,0.34,Australia
Oceania,Australia,Sunland Group Ltd,Financials,8136000,1498384,0.12,0.12,Australia
Oceania,Australia,Super Cheap Auto Group Ltd,Consumer Services,1782000,328186,0.08,0.08,Australia
Oceania,Australia,Symbion Health Ltd,Health Care,36014000,6632596,0.29,0.29,Australia
Oceania,Australia,Tap Oil Ltd,Oil & Gas,7154000,1317532,0.47,0.47,Australia
Oceania,Australia,Tatts Group Ltd,Consumer Services,95235000,17539159,0.4,0.4,Australia
Oceania,Australia,TABCORP Holdings Ltd,Consumer Services,145089000,26720628,0.39,0.39,Australia
Oceania,Australia,Telstra Corp Ltd,Telecommunications,302422000,55696198,0.14,0.11,Australia
Oceania,Australia,Ten Network Holdings Ltd,Consumer Services,19495000,3590339,0.16,0.16,Australia
Oceania,Australia,Thakral Holdings Group,Financials,581000,107001,0.02,0.02,Australia
Oceania,Australia,ThinkSmart Ltd,Financials,1563000,287853,0.18,0.18,Australia
Oceania,Australia,Timbercorp Ltd,Consumer Goods,1746000,321556,0.07,0.07,Australia
Oceania,Australia,Tishman Speyer Office Fund,Financials,4407000,811625,0.17,0.17,Australia
Oceania,Australia,Toll Holdings Ltd,Industrials,189312000,34865052,0.54,0.54,Australia
Oceania,Australia,Tower Australia Group Ltd,Financials,15729000,2896765,0.35,0.35,Australia
Oceania,Australia,Transfield Services Ltd,Industrials,15796000,2909104,0.12,0.12,Australia
Oceania,Australia,Transpacific Industries Group Ltd,Industrials,18116000,3336372,0.13,0.13,Australia
Oceania,Australia,Transurban Group,Industrials,121380000,22354209,0.34,0.34,Australia
Oceania,Australia,United Group Ltd,Industrials,24299000,4475078,0.16,0.16,Australia
Oceania,Australia,Valad Property Group,Financials,16005000,2947595,0.17,0.17,Australia
Oceania,Australia,Ventracor Ltd,Health Care,589000,108474,0.07,0.07,Australia
Oceania,Australia,Village Roadshow Ltd,Consumer Services,38000,6998,,0.0,Australia
Oceania,Australia,Vision Group Holdings Ltd,Health Care,14036000,2584970,1.38,1.24,Australia
Oceania,Australia,Wattyl Ltd,Industrials,1548000,285091,0.16,0.16,Australia
Oceania,Australia,Wesfarmers Ltd,Consumer Services,615551000,113364273,0.46,0.59,Australia
Oceania,Australia,Western Areas NL,Basic Materials,2611000,480860,0.06,0.06,Australia
Oceania,Australia,Westfield Group,Financials,825950000,152112858,0.43,0.43,Australia
Oceania,Australia,Westpac Banking Corp,Financials,1750990000,322474838,0.7,0.69,Australia
Oceania,Australia,West Australian Newspapers Holdings Ltd,Consumer Services,12138000,2235421,0.1,0.1,Australia
Oceania,Australia,WHK Group Ltd,Financials,1876000,345498,0.07,0.07,Australia
Oceania,Australia,Woodside Petroleum Ltd,Oil & Gas,531621000,97907125,0.32,0.32,Australia
Oceania,Australia,Woolworths Ltd,Consumer Services,969938000,178630717,0.49,0.49,Australia
Oceania,Australia,WorleyParsons Ltd,Oil & Gas,215914000,39764266,0.38,0.38,Australia
Oceania,Australia,Wotif.com Holdings Ltd,Consumer Services,23286000,4288516,0.45,0.45,Australia
Oceania,Australia,Zinifex Ltd,Basic Materials,86038000,15845373,0.3,0.3,Australia
Europe,Austria,Agrana Beteiligungs AG,Consumer Goods,7370000,1357312,0.09,0.09,Austria
Europe,Austria,Andritz AG,Industrials,44606000,8214960,0.26,0.26,Austria
Europe,Austria,Austriamicrosystems AG,Technology,14733000,2713335,0.54,0.55,Austria
Europe,Austria,Austrian Airlines AG,Consumer Services,4904000,903156,0.12,0.12,Austria
Europe,Austria,A-TEC Industries AG,Industrials,8731000,1607963,0.18,0.18,Austria
Europe,Austria,bwin Interactive Entertainment AG,Consumer Services,23914000,4404173,0.35,0.35,Austria
Europe,Austria,Boehler-Uddeholm AG,Basic Materials,21637000,3984825,0.08,0.08,Austria
Europe,Austria,BWT AG,Industrials,7777000,1432268,0.15,0.15,Austria
Europe,Austria,CAT Oil AG,Oil & Gas,4798000,883634,0.08,0.08,Austria
Europe,Austria,CA Immobilien Anlagen AG,Financials,34729000,6395941,0.33,0.33,Austria
Europe,Austria,CA Immo International AG,Financials,6034000,1111265,0.15,0.15,Austria
Europe,Austria,Conwert Immobilien Invest SE,Financials,26735000,4923709,0.33,0.33,Austria
Europe,Austria,Erste Bank der Oesterreichischen Sparkassen AG,Financials,729685000,134384007,0.6,0.6,Austria
Europe,Austria,EVN AG,Utilities,62871000,11578773,0.22,0.22,Austria
Europe,Austria,Flughafen Wien AG,Industrials,19884000,3661980,0.15,0.15,Austria
Europe,Austria,Immoeast AG,Financials,173045000,31869204,0.36,0.36,Austria
Europe,Austria,IMMOFINANZ AG,Financials,179658000,33087102,0.71,0.71,Austria
Europe,Austria,Intercell AG,Health Care,15019000,2766006,0.16,0.16,Austria
Europe,Austria,Lenzing AG,Basic Materials,3475000,639981,0.03,0.03,Austria
Europe,Austria,Mayr Melnhof Karton AG,Industrials,19639000,3616859,0.15,0.15,Austria
Europe,Austria,Oesterreichische Post AG,Industrials,20127000,3706732,,0.15,Austria
Europe,Austria,OMV AG,Oil & Gas,473266000,87160050,0.36,0.36,Austria
Europe,Austria,Palfinger AG,Industrials,7571000,1394329,0.1,0.1,Austria
Europe,Austria,Raiffeisen International Bank Holding AG,Financials,294734000,54280321,0.23,0.23,Austria
Europe,Austria,RHI AG,Industrials,21681000,3992928,0.26,0.26,Austria
Europe,Austria,Schoeller-Bleckmann Oilfield Equipment AG,Oil & Gas,19533000,3597337,0.25,0.25,Austria
Europe,Austria,Semperit AG Holding,Industrials,10250000,1887713,0.25,0.25,Austria
Europe,Austria,Telekom Austria AG,Telecommunications,365807000,67369633,0.53,0.53,Austria
Europe,Austria,Uniqa Versicherungen AG,Financials,18242000,3359577,0.09,0.09,Austria
Europe,Austria,Verbund - Oesterreichische Elektrizitaetswirtschafts AG,Utilities,125579000,23127527,0.22,0.11,Austria
Europe,Austria,Vienna Insurance Group,Financials,260403000,47957678,0.57,0.57,Austria
Europe,Austria,Voestalpine AG,Basic Materials,523352000,96384246,0.81,0.81,Austria
Europe,Austria,Wienerberger AG,Industrials,184355000,33952135,0.73,0.73,Austria
Europe,Austria,Zumtobel AG,Industrials,5868000,1080693,0.07,0.07,Austria
Latin America,Bahamas,Steiner Leisure Ltd,Consumer Services,5980000,1101320,0.16,0.16,Bahamas
Latin America,Bahamas,Teekay Corp,Industrials,84013000,15472435,0.4,0.4,Marshall Island 
Latin America,Bahamas,Teekay Tankers Ltd,Industrials,33412000,6153393,2.24,1.12,Bahamas
Europe,Belgium,Ackermans & Van Haaren,Industrials,48159000,8869306,0.27,0.27,Belgium
Europe,Belgium,AGFA-Gevaert NV,Industrials,95130000,17519821,0.89,0.89,Belgium
Europe,Belgium,Arseus NV,Health Care,35018000,6449165,,1.53,Belgium
